#
# Full target list for orbit 103, sector 48
# Created Wed Jan 26 14:14:38 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
233502473,4,1,13.29,250.7861,73.4197
233502535,4,1,8.97,250.7803,73.6981
233502697,4,1,8.90,250.8481,74.3751
233503280,4,1,9.70,251.0714,76.9945
233503400,4,1,5.61,250.7778,77.5152
233503405,4,1,10.96,250.8074,77.5429
233503533,4,1,10.75,251.2058,77.8291
233503636,4,1,11.59,251.2357,77.3440
233504081,4,1,10.74,251.1814,75.4422
233504374,4,1,11.15,251.2570,74.3259
233504391,4,1,13.60,251.4830,74.2563
233504702,4,1,11.37,251.1861,73.0476
233504752,4,1,14.04,251.4244,72.8565
233504762,4,1,8.23,251.3061,72.8269
233504880,4,1,10.47,251.4617,72.4509
233508020,4,3,8.12,270.4880,53.6257
233508876,4,3,7.12,270.5699,51.6386
233512925,4,3,13.00,270.7588,52.6480
233513006,4,3,12.63,270.7196,52.8397
233513016,4,3,8.35,270.7874,52.8615
233513447,4,3,11.20,270.8067,53.9553
233513471,4,3,9.66,270.9541,53.8590
233513583,4,3,10.37,270.8223,53.6051
233513676,4,3,10.90,270.8728,53.4151
233514028,4,3,8.21,270.9024,52.5957
233514176,4,3,12.99,270.9035,52.2863
233518080,4,3,11.29,271.0119,51.2862
233518230,4,3,8.61,271.0792,51.5879
233519477,4,3,11.11,271.2237,53.6037
233519583,4,3,8.12,271.2736,53.3672
233520256,4,3,8.19,271.1868,51.8817
233525242,4,4,11.08,279.9056,64.8384
233525703,4,4,10.32,280.1299,63.8320
233525790,4,4,10.58,280.0379,63.6608
233525801,4,4,9.62,280.1301,63.6349
233526869,4,3,8.33,279.9503,61.7335
233527303,4,3,9.64,279.9976,60.9348
233527444,4,3,12.70,279.9223,60.6830
233527651,4,3,14.56,280.0863,60.3353
233528099,4,3,9.10,280.3724,60.3029
233528503,4,3,10.86,280.3209,61.0096
233528550,4,3,10.41,280.3564,61.1112
233528682,4,3,16.23,280.2552,61.3426
233528765,4,3,11.21,280.3570,61.4890
233528895,4,3,8.62,280.2370,61.7042
233529805,4,4,8.47,280.3825,63.4530
233529969,4,4,9.53,280.3350,63.7675
233529981,4,4,14.24,280.1477,63.8123
233530909,4,4,12.16,280.3170,65.6877
233531285,4,4,9.59,280.4901,65.3044
233531814,4,4,14.04,280.6241,64.0517
233532220,4,4,11.50,280.5000,63.2777
233533166,4,3,11.40,280.4544,61.5811
233533189,4,3,5.95,280.4189,61.5468
233533233,4,3,13.54,280.4811,61.4746
233533303,4,3,10.20,280.4745,61.3596
233533428,4,3,13.77,280.4538,61.1468
233533479,4,3,10.99,280.5612,61.0509
233533506,4,3,11.21,280.4980,60.9830
233533537,4,3,10.13,280.5209,60.9359
233534117,4,3,10.83,280.4924,59.9677
233534164,4,3,11.43,280.7011,59.9384
233534232,4,3,10.87,280.8587,60.0771
233535003,4,3,14.15,280.6929,61.4324
233535182,4,3,8.72,280.7856,61.7858
233535898,4,4,10.88,280.6992,63.0845
233536069,4,4,8.58,280.8393,63.4208
233536623,4,4,10.65,280.7868,64.5998
233537201,4,4,8.90,280.9940,65.8388
233537455,4,4,11.63,280.9439,65.2363
233537786,4,4,10.47,281.0442,64.4759
233538077,4,4,10.24,280.9137,63.8288
233538337,4,4,10.64,281.0470,63.2545
233538482,4,4,8.29,281.0350,62.9892
233539336,4,3,9.68,281.0343,61.4476
233539590,4,3,5.25,281.0761,61.0483
233539654,4,3,8.29,280.9893,60.9180
233539736,4,3,10.48,281.0182,60.7700
233539924,4,3,10.74,280.9173,60.4941
233540140,4,3,10.88,281.0502,60.1809
233540482,4,3,13.21,281.2231,60.2564
233540536,4,3,5.71,281.1255,60.3488
233540578,4,3,9.43,281.2721,60.4226
233540634,4,3,14.61,281.2036,60.5044
233540897,4,3,9.83,281.3299,60.9295
233541069,4,3,10.74,281.2874,61.2111
233542195,4,4,9.89,281.1316,63.3222
233542607,4,4,10.49,281.2122,64.1329
233542652,4,4,12.76,281.3012,64.2576
233544056,4,4,10.99,281.5916,64.6023
233544192,4,4,11.09,281.4712,64.3207
233544259,4,4,8.31,281.5560,64.1952
233544878,4,4,13.67,281.4153,62.9615
233545767,4,3,9.75,281.5473,61.3906
233545908,4,3,12.62,281.5669,61.1729
233546272,4,3,11.89,281.5031,60.5802
233546325,4,3,10.58,281.3793,60.4903
233546385,4,3,8.74,281.3901,60.3944
233547261,4,3,13.24,281.7385,60.8958
233567994,4,4,13.47,281.8192,62.7431
233568014,4,4,12.35,281.7346,62.7869
233568189,4,4,10.18,281.8069,63.1138
233568822,4,4,11.06,281.7450,64.2932
233569098,4,4,10.68,281.8142,64.8066
233569141,4,4,9.31,281.7198,64.8922
233570206,4,4,8.40,281.9314,64.6496
233570240,4,4,13.29,281.9963,64.5821
233570423,4,4,9.38,281.8430,64.2820
233570669,4,4,10.68,282.0405,63.7696
233570850,4,4,11.42,282.0485,63.4524
233571327,4,4,9.62,281.8806,62.5004
233572782,4,3,11.37,281.9310,60.0983
233573077,4,3,10.60,282.1475,60.2600
233573215,4,3,8.23,282.2026,60.4766
233573351,4,3,12.74,282.1282,60.6806
233574434,4,4,10.96,282.1232,62.5202
233574458,4,4,11.12,282.2906,62.5588
233574783,4,4,11.45,282.2943,63.1554
233574808,4,4,11.52,282.1894,63.2110
233575440,4,4,14.35,282.1112,64.4420
233576159,4,4,12.54,282.2040,65.9416
233576565,4,4,8.66,282.4164,65.1825
233576835,4,4,15.19,282.5665,64.6118
233576872,4,4,12.21,282.4669,64.5276
233576889,4,4,10.39,282.3899,64.4931
233577023,4,4,12.89,282.4601,64.2319
233579425,4,3,11.54,282.3335,60.0760
233579606,4,3,10.76,282.7427,60.1245
233579776,4,3,8.28,282.7686,60.3811
233580065,4,3,5.64,282.5751,60.8376
233580734,4,4,8.05,282.6472,61.9813
233580868,4,4,11.09,282.6174,62.2656
233581013,4,4,13.76,282.7247,62.5363
233602069,4,4,10.95,282.6554,63.0173
233602172,4,4,10.19,282.6928,63.2119
233602506,4,4,11.02,282.7069,63.8257
233602827,4,4,12.26,282.7370,64.4196
233603108,4,4,12.06,282.7116,64.9390
233603709,4,4,11.52,282.9257,65.6694
233604931,4,4,10.98,283.0390,63.3297
233604949,4,4,12.23,282.9404,63.3025
233605002,4,4,8.17,283.0282,63.2087
233605273,4,4,11.99,282.8594,62.6787
233605432,4,4,8.71,283.0027,62.4006
233605441,4,4,10.47,282.9321,62.3823
233605660,4,4,11.61,283.0039,61.9971
233606647,4,3,7.82,282.9088,60.4339
233607163,4,3,10.77,283.2634,60.2098
233608848,4,4,11.03,283.0858,62.9293
233609495,4,4,14.71,283.2919,64.1729
233609595,4,4,10.65,283.1495,64.3779
233609798,4,4,12.90,283.2853,64.7644
233610258,4,4,12.01,283.1644,65.7376
233610761,4,4,10.83,283.3303,65.0819
233611115,4,4,16.19,283.5142,64.4575
233611169,4,4,10.36,283.4044,64.3607
233611282,4,4,12.45,283.4947,64.1713
233611409,4,4,11.04,283.3755,63.9176
233611445,4,4,10.99,283.4052,63.8539
233611748,4,4,11.98,283.3122,63.3324
233611973,4,4,10.16,283.4295,62.9237
233612258,4,4,11.52,283.3058,62.4273
233612454,4,4,9.64,283.3673,62.0885
233612467,4,4,10.12,283.4323,62.0774
233613489,4,3,10.63,283.3313,60.4222
233613620,4,3,11.30,283.5161,60.2274
233613721,4,3,12.89,283.4394,60.0456
233613741,4,3,7.15,283.4363,60.0179
233613764,4,3,9.40,283.4140,59.9824
233613892,4,3,10.01,283.7212,60.0893
233614943,4,4,12.57,283.7329,61.8306
233614988,4,4,11.71,283.5576,61.8951
233615823,4,4,10.66,283.6929,63.3582
233616461,4,4,12.97,283.7317,64.4689
233616906,4,4,11.32,283.7201,65.3378
233617847,4,4,9.81,283.7946,64.5314
233618191,4,4,12.43,284.0067,63.8590
233618286,4,4,10.68,283.9035,63.6955
233618393,4,4,13.38,283.9254,63.4881
233618585,4,4,10.45,283.8978,63.1409
233619078,4,4,11.32,283.9404,62.2830
233619567,4,4,8.25,283.8939,61.4515
233621588,4,4,11.02,284.1011,61.5174
233621662,4,4,10.77,284.0732,61.6474
233622100,4,4,11.66,284.2434,62.4068
233622256,4,4,9.67,284.1064,62.6438
233622541,4,4,10.50,284.2180,63.1023
233623010,4,4,10.50,284.0881,64.1199
233623590,4,4,11.71,284.1017,65.2010
233623612,4,4,4.81,284.1069,65.2579
233624367,4,4,8.26,284.4520,65.0723
233624495,4,4,7.71,284.3477,64.8300
233624874,4,4,8.57,284.3067,64.1060
233624968,4,4,10.49,284.3074,63.9274
233625771,4,4,10.39,284.4057,62.4190
233625787,4,4,5.68,284.3223,62.3965
233625914,4,4,11.02,284.3901,62.1694
233628400,4,4,10.25,284.6696,61.7023
233628452,4,4,11.30,284.7034,61.8023
233628527,4,4,12.10,284.5681,61.9570
233628695,4,4,13.27,284.6371,62.2757
233628943,4,4,16.23,284.6035,62.6689
233629373,4,4,7.88,284.6101,63.4337
233629643,4,4,9.83,284.6964,63.9153
233629963,4,4,12.97,284.5546,64.4890
233631111,4,4,10.36,284.7646,65.1257
233631664,4,4,8.54,284.9875,64.0531
233631689,4,4,8.08,284.7972,64.0147
233631824,4,4,10.16,284.8754,63.7930
233632072,4,4,9.21,284.9387,63.3581
233632283,4,4,8.05,284.8927,63.0141
233632364,4,4,12.31,284.7578,62.8363
233632813,4,4,12.13,284.9859,62.1197
233633173,4,4,11.05,284.7700,61.4890
233634214,1,3,11.79,145.8699,29.4537
233634330,1,3,11.34,145.8977,28.5647
233634576,1,3,10.95,145.8658,26.9768
233634965,1,3,7.97,145.8450,24.6045
233635264,1,3,8.19,146.0194,25.2992
233635280,1,3,8.61,146.0478,25.3527
233635503,1,3,9.62,145.9777,26.9684
233635521,1,3,10.97,145.9531,27.1000
233635622,1,3,13.44,145.9772,27.7829
233636046,1,3,11.12,146.0943,29.1458
233636409,1,3,11.13,146.1870,26.6589
233636563,1,3,10.42,146.1220,25.6498
233637688,1,1,11.38,156.3803,35.4567
233637693,1,1,5.57,156.4364,35.4251
233637799,1,1,10.62,156.3295,34.6770
233638129,1,1,9.93,156.3692,32.2620
233638249,1,1,9.22,156.4249,31.1499
233638251,1,1,9.41,156.4161,31.1276
233638387,1,1,10.93,156.4245,30.0220
233656965,4,2,12.87,259.5375,64.9370
233656978,4,2,12.79,259.6858,64.8873
233657068,4,2,11.98,259.7195,64.5490
233657141,4,2,13.67,259.7213,64.2963
233657287,4,2,13.82,259.7105,63.7563
233657572,4,2,11.88,259.6544,62.7328
233657951,4,2,12.55,259.6579,61.4323
233658012,4,2,13.41,259.6529,61.1782
233658025,4,2,8.02,259.5722,61.1347
233658147,4,2,10.47,259.7301,60.7466
233658231,4,2,10.23,259.5744,60.5480
233658805,4,2,10.14,259.8372,61.1178
233658918,4,2,10.48,259.8898,61.4475
233659025,4,2,12.76,259.7643,61.7965
233659054,4,2,11.78,259.9137,61.8698
233659455,4,2,10.38,259.9463,63.2955
233659603,4,2,11.12,259.7756,63.7700
233660053,4,2,10.65,259.8693,65.3750
233660226,4,2,12.04,260.0184,65.9240
233660303,4,2,7.31,260.1754,65.6400
233660408,4,2,10.14,260.0801,65.2728
233660563,4,2,12.43,260.0060,64.7046
233660596,4,2,9.30,260.0691,64.5686
233660610,4,2,11.82,260.0140,64.4931
233660832,4,2,11.21,260.0908,63.6559
233678930,4,2,10.27,260.0297,61.9542
233678940,4,2,11.31,260.1028,61.9301
233678984,4,2,8.85,260.1595,61.7792
233679255,4,2,9.75,260.2015,60.9950
233679391,4,2,10.80,260.2115,60.6044
233679405,4,2,12.21,260.0306,60.5604
233680107,4,2,12.19,260.2500,61.4861
233680140,4,2,12.82,260.3468,61.6305
233680190,4,2,8.21,260.4515,61.7467
233680277,4,2,10.59,260.4276,62.0091
233680355,4,2,11.10,260.2594,62.2632
233680496,4,2,8.07,260.4143,62.6885
233680607,4,2,10.56,260.3538,63.0674
233680651,4,2,10.08,260.3031,63.2392
233680706,4,2,9.73,260.4674,63.4197
233680805,4,2,10.11,260.4284,63.7757
233680856,4,2,11.26,260.4751,63.9675
233681149,4,2,10.80,260.3647,65.0125
233681572,4,2,10.44,260.6689,65.4182
233681770,4,2,11.04,260.5344,64.6114
233681900,4,2,10.85,260.5637,64.1265
233681909,4,2,11.30,260.5473,64.0968
233682033,4,2,11.08,260.6516,63.6843
233682504,4,2,11.27,260.5054,62.1284
233682516,4,2,12.95,260.6605,62.1021
233682960,4,2,13.18,260.5413,60.6724
233684027,4,2,10.08,260.8257,62.1974
233684039,4,2,9.79,260.8406,62.2292
233684236,4,2,9.95,260.8666,62.8797
233684293,4,2,9.06,260.7628,63.1107
233684437,4,2,12.64,260.8202,63.5578
233684822,4,2,9.90,260.9028,64.8624
233684829,4,2,9.68,260.9342,64.8765
233684978,4,2,10.71,260.9524,65.3931
233688059,4,3,10.34,275.4289,60.7672
233688184,4,3,14.81,275.3345,61.0144
233688441,4,3,10.47,275.3546,61.6046
233688760,4,3,10.40,275.3521,62.3349
233688779,4,3,9.34,275.3936,62.3691
233688805,4,3,10.26,275.3941,62.4331
233689439,4,3,9.04,275.4461,63.9548
233690034,4,4,14.91,275.3788,65.4372
233690388,4,4,10.85,275.7578,65.4588
233691061,4,3,10.47,275.6813,63.6779
233691740,4,3,10.45,275.6003,62.0429
233691875,4,3,9.85,275.6982,61.7096
233692083,4,3,8.17,275.6676,61.2742
233692091,4,3,11.23,275.7668,61.2499
233692094,4,3,10.91,275.5800,61.2479
233692125,4,3,13.37,275.7605,61.1892
233692218,4,3,11.61,275.6474,60.9793
233692576,4,3,10.96,275.7070,60.2947
233692586,4,3,11.37,275.7153,60.2624
233692706,4,3,12.71,275.5894,59.9742
233711539,4,3,8.02,275.9526,62.1123
233711735,4,3,11.96,275.9451,62.2877
233711812,4,3,10.00,275.7947,62.3616
233712251,4,3,7.80,275.8506,62.7803
233712604,4,3,10.00,275.8945,63.1469
233713266,4,3,10.98,275.9600,63.9504
233714939,4,4,12.65,276.2578,65.4810
233715368,4,4,11.15,276.0655,64.9863
233717567,4,3,10.51,276.1639,62.3661
233717706,4,3,10.48,276.1224,62.0878
233718445,4,3,10.70,276.0201,60.4897
233718692,4,3,16.19,276.1847,60.0334
233718999,4,3,11.00,276.3317,60.3678
233719052,4,3,8.07,276.4655,60.4792
233719053,4,3,9.46,276.4400,60.4790
233719215,4,3,13.05,276.2915,60.7733
233719313,4,3,11.59,276.4496,60.9469
233719628,4,3,11.97,276.3046,61.5848
233719679,4,3,10.66,276.2822,61.7096
233720219,4,3,8.49,276.3358,62.8345
233720258,4,3,10.71,276.4639,62.9180
233720276,4,3,8.49,276.3578,62.9403
233720539,4,3,10.89,276.3793,63.4881
233720590,4,3,9.03,276.4579,63.5772
233721173,4,4,9.92,276.4097,64.9760
233721324,4,4,7.79,276.4726,65.3255
233721425,4,4,3.75,276.4980,65.5633
233721859,4,4,11.60,276.5593,65.3228
233721916,4,4,11.12,276.5458,65.1847
233721941,4,4,14.84,276.7319,65.1376
233721982,4,4,11.53,276.5518,65.0405
233722655,4,3,10.92,276.6528,63.3521
233722706,4,3,10.38,276.6945,63.2658
233722938,4,3,12.74,276.6695,62.7375
233723030,4,3,13.83,276.5663,62.5510
233724023,4,3,9.29,276.6356,60.6187
233724181,4,3,8.95,276.7042,60.3118
233724227,4,3,16.23,276.5395,60.2038
233725157,4,3,9.91,276.7510,61.3913
233725674,4,3,9.61,276.7690,62.3547
233725762,4,3,11.11,276.7900,62.5498
233725830,4,3,9.92,276.9669,62.6895
233725961,4,3,13.71,276.8973,63.0057
233726162,4,3,11.49,276.9094,63.4300
233727013,4,4,8.67,276.8659,65.5655
233727455,4,4,11.50,277.1240,65.2549
233727478,4,4,9.77,277.0503,65.2100
233728302,4,3,9.83,277.1464,63.2393
233728330,4,3,9.10,277.1108,63.1672
233728338,4,3,9.81,277.1197,63.1475
233728673,4,3,13.23,277.1528,62.4119
233728690,4,3,9.79,277.1733,62.3587
233729302,4,3,9.06,277.1191,61.2104
233729687,4,3,7.71,277.1176,60.4394
233729964,4,3,15.86,277.4491,60.0420
233729994,4,3,10.44,277.3018,60.1152
233730340,4,3,8.09,277.3713,60.7756
233730505,4,3,10.50,277.3640,61.0778
233730720,4,3,12.22,277.2394,61.4793
233731070,4,3,9.15,277.4437,62.2587
233731095,4,3,8.84,277.3527,62.2985
233732152,4,4,12.79,277.3645,64.7025
233732298,4,4,10.23,277.4081,65.0295
233732694,4,4,9.24,277.2789,65.9399
233733207,4,4,12.67,277.5238,64.8243
233734559,4,3,10.95,277.5065,62.0417
233734641,4,3,9.68,277.5896,61.8437
233734780,4,3,10.35,277.5295,61.5764
233734984,4,3,10.61,277.5775,61.1913
233735068,4,3,10.02,277.4768,61.0495
233735301,4,3,12.38,277.6911,60.5594
233735382,4,3,12.62,277.6293,60.3984
233735439,4,3,10.44,277.7006,60.2744
233735784,4,3,11.51,277.8143,60.2068
233736376,4,3,10.20,277.8394,61.3070
233736383,4,3,10.13,277.8565,61.3260
233736455,4,3,8.12,277.9357,61.4500
233736604,4,3,7.66,277.9496,61.7796
233737023,4,3,6.92,277.8293,62.5383
233737354,4,3,11.43,277.7369,63.1672
233738050,4,4,15.57,277.8630,64.5783
233738219,4,4,10.99,277.8407,64.9041
233738223,4,4,8.42,277.7675,64.9082
233738348,4,4,15.42,277.9356,65.1917
233738446,4,4,11.63,277.7934,65.4090
233738458,4,4,6.31,277.8119,65.4365
233738472,4,4,11.26,277.7956,65.4640
233739525,4,4,10.62,278.0544,64.1729
233740053,4,3,9.81,278.0596,63.0844
233740173,4,3,10.84,278.1780,62.8640
233740704,4,3,13.04,277.9901,61.8739
233740810,4,3,9.59,278.0402,61.6812
233741197,4,3,13.87,278.0471,60.9439
233741643,4,3,12.34,277.9759,60.1580
233741918,4,3,10.27,278.3365,60.1303
233742420,4,3,16.12,278.3080,61.1421
233742522,4,3,10.94,278.3078,61.3074
233744112,4,4,10.47,278.3714,64.5026
233744201,4,4,10.96,278.4356,64.7133
233744223,4,4,11.77,278.4190,64.7552
233744693,4,4,10.05,278.4122,65.7805
233744724,4,4,12.29,278.3807,65.8708
233744887,4,4,13.53,278.5701,65.6103
233745092,4,4,11.52,278.5166,65.1861
233745172,4,4,11.91,278.6267,64.9886
233745314,4,4,11.09,278.6480,64.6906
233745344,4,4,13.31,278.5344,64.6411
233746932,4,3,13.40,278.5496,61.4313
233747343,4,3,11.90,278.5322,60.7457
233747424,4,3,10.55,278.5611,60.5968
235672689,4,1,16.51,282.7813,77.6433
235673203,4,1,10.37,282.6684,76.1787
235673339,4,1,11.29,282.8105,75.7274
235673980,4,1,11.22,282.6642,74.0715
235674200,4,1,10.85,282.8184,73.5750
235674456,4,1,16.32,282.8172,73.0267
235674577,4,1,9.83,282.5242,72.8167
235674701,4,1,9.65,282.6389,72.5458
235675539,4,1,8.65,283.0441,73.1270
235675676,4,1,10.66,282.9885,73.4383
235676019,4,1,10.21,282.9937,74.2550
235676117,4,1,7.86,282.9453,74.4602
235676133,4,1,10.32,283.2212,74.4907
235676238,4,1,9.09,282.9870,74.7945
235676786,4,1,10.50,282.9567,76.4966
235676989,4,1,8.04,282.9530,77.1434
235677651,4,1,11.45,285.4996,72.7850
235678638,4,1,10.06,285.4322,75.0594
235678745,4,1,11.08,285.6380,75.4185
235678882,4,1,12.98,285.3048,75.8329
235679010,4,1,11.79,285.2997,76.1927
235679023,4,1,10.13,285.4257,76.2521
235679027,4,1,10.88,285.3185,76.2638
235679972,4,1,8.93,286.9716,72.8742
235680176,4,1,10.43,287.1997,73.3495
235680190,4,1,11.77,286.8576,73.3734
235680293,4,1,8.43,287.0433,73.6352
235680656,4,1,15.83,287.1435,74.4134
235680687,4,1,11.25,287.1307,74.5107
235680881,4,1,10.12,287.1045,75.0195
235681690,4,1,9.52,286.9376,76.9996
235681717,4,1,11.58,287.1321,77.0904
235681891,4,1,12.43,287.0658,77.5951
235682056,4,1,10.11,287.4339,77.7974
235682390,4,1,11.54,287.3454,76.7926
235682463,4,1,4.82,287.2926,76.5598
235682608,4,1,10.73,287.5236,76.1955
235682613,4,1,7.72,287.4136,76.1832
235682816,4,1,9.31,287.4521,75.6462
235682979,4,1,10.20,287.4646,75.2192
235683377,4,1,12.49,287.2927,74.1751
235683570,4,1,13.28,287.2900,73.7256
235683572,4,1,12.37,287.2948,73.7236
235683860,4,1,9.91,287.4051,73.1169
235683885,4,1,12.21,287.5925,73.0516
235684292,4,4,8.40,287.5913,72.1090
235684392,4,1,13.03,288.0930,77.9226
235684471,4,1,10.69,288.1715,77.6789
235684525,4,1,13.09,288.0480,77.5266
235684607,4,1,11.22,288.2586,77.2612
235684649,4,1,8.94,288.1135,77.0749
235684720,4,1,8.00,288.0806,76.8709
235685544,4,1,11.62,288.1958,74.7770
235685587,4,1,11.43,288.1835,74.6545
235685623,4,1,10.70,288.4163,74.5757
235685793,4,1,8.45,288.3122,74.1450
235685913,4,1,5.11,288.0941,73.8925
235685961,4,1,11.69,288.3687,73.7643
235686170,4,1,10.85,288.3472,73.3077
235686815,4,4,10.71,288.2501,71.9801
235687279,4,1,7.55,289.8159,76.4810
235687447,4,1,12.32,289.6240,75.9452
235687559,4,1,13.03,289.8079,75.5767
235709903,4,1,10.62,252.0286,78.1103
235710076,4,1,11.60,251.8973,78.6839
235710322,4,1,5.77,251.9085,79.5039
235710463,4,1,11.12,252.3582,80.0354
235711434,4,1,13.55,252.7658,78.1575
235712141,4,1,14.75,252.9385,80.7332
235712182,4,1,9.93,252.5968,80.9026
235712867,4,1,9.24,253.4436,78.0344
235713106,4,1,9.73,253.1290,78.9120
235713628,4,1,9.89,253.5444,80.9491
235713899,4,1,9.73,253.3365,82.0422
235714568,4,1,8.11,253.8451,78.9476
235714695,4,1,10.16,254.1112,79.3368
235714953,4,1,9.04,253.6592,80.2879
235715094,4,1,5.82,254.1006,80.8596
235715189,4,1,13.77,253.9824,81.2029
235715831,4,1,11.24,254.4742,78.2432
235716106,4,1,14.53,254.7340,79.1292
235716442,4,1,14.33,254.3890,80.2488
235716594,4,1,12.86,254.2387,80.8454
235716821,4,1,10.61,254.6697,81.7339
235717346,4,1,5.73,255.0185,78.0991
235717374,4,1,14.66,254.8150,78.2009
235718338,4,1,8.53,255.0540,81.8952
235718413,4,1,13.28,255.0267,82.2307
236711782,4,2,12.59,238.7138,65.7245
236712038,4,2,10.21,238.6821,64.3818
236712539,4,2,9.00,238.8463,62.1548
236712670,4,2,13.73,238.7624,61.5010
236713189,4,2,12.92,239.1073,60.7089
236713351,4,2,13.06,238.9621,61.4601
236713353,4,2,13.55,238.9630,61.4625
236714340,4,2,11.20,238.9817,65.8218
236714379,4,2,10.79,239.2014,65.8888
236714461,4,2,9.90,239.2939,65.4746
236715114,4,2,11.66,239.3542,62.3001
236715555,4,2,15.42,239.2024,60.2827
236715556,4,2,16.73,239.2328,60.2820
236715662,4,2,13.22,239.4462,60.1062
236715685,4,2,10.99,239.5430,60.2005
236716467,4,2,8.60,239.6174,63.8307
236757389,4,1,9.88,272.8088,71.8541
236757526,4,1,9.90,272.5704,71.4264
236757919,4,1,9.95,272.7082,70.2696
236758071,4,1,8.89,272.5851,69.8271
236758289,4,1,8.65,272.8122,69.2490
236758399,4,1,12.70,272.5384,68.9127
236758438,4,1,12.38,272.7629,68.7981
236759049,4,4,13.10,272.7242,67.2605
236759093,4,4,8.81,272.7192,67.1887
236761202,4,1,8.17,273.0513,69.7156
236761213,4,1,11.91,272.8733,69.7303
236761237,4,1,11.29,273.0583,69.8060
236761352,4,1,10.82,272.9954,70.1333
236761413,4,1,11.64,272.8387,70.2849
236761861,4,1,12.25,272.8686,71.4618
236762247,4,1,12.45,273.2926,71.2184
236762352,4,1,11.89,273.2063,70.9581
236763903,4,4,17.23,273.1310,67.0793
236764134,4,4,12.86,273.4262,66.4853
236764598,4,4,7.73,273.4525,66.4725
236764858,4,4,10.77,273.6797,67.0812
236765084,4,4,9.87,273.6125,67.6353
236765590,4,1,9.93,273.5997,68.8486
236766520,4,1,11.04,273.7110,71.2781
236766598,4,1,10.90,273.5643,71.5752
236766707,4,1,9.71,273.6034,71.9438
236767176,4,1,10.39,273.7508,70.6350
236767740,4,1,12.96,273.7662,69.1090
236767786,4,1,9.47,273.9265,68.9975
236770588,4,1,15.13,274.1818,69.5009
236770651,4,1,12.19,274.0896,69.6679
236770668,4,1,7.94,274.1690,69.7096
236770828,4,1,9.63,274.1976,70.1902
236771416,4,1,10.13,274.3081,71.8457
236771723,4,1,11.39,274.3249,71.1466
236772146,4,1,11.75,274.3207,69.9227
236774869,4,3,8.86,282.6337,55.4826
236774941,4,3,11.80,282.6034,55.6034
236775063,4,3,13.01,282.6631,55.8014
236775812,4,3,12.15,282.5912,56.9740
236776067,4,3,8.21,282.6055,57.3539
236776448,4,3,11.25,282.6077,57.9630
236776750,4,3,9.88,282.7512,58.4344
236777304,4,3,11.94,282.7195,59.3687
236777782,4,3,9.82,282.8603,59.6909
236777961,4,3,3.60,282.8013,59.3885
236778955,4,3,10.58,282.8901,57.7580
236778973,4,3,10.14,282.9622,57.7283
236779626,4,3,10.98,282.8983,56.7507
236779701,4,3,14.61,282.9569,56.6498
236779951,4,3,11.36,282.8352,56.3027
236780281,4,3,8.14,282.9137,55.8503
236783276,4,3,12.98,283.1708,56.0116
236783882,4,3,11.11,283.1050,56.8357
236783912,4,3,11.93,283.0416,56.8688
236784225,4,3,9.71,283.1556,57.2834
236784295,4,3,10.89,283.0250,57.3810
236785122,4,3,9.03,283.1785,58.7034
236785287,4,3,9.39,283.0601,58.9942
236785450,4,3,12.92,283.1439,59.3037
236785645,4,3,12.00,283.0105,59.6312
236785664,4,3,6.98,283.0091,59.6671
236786645,4,3,10.05,283.3095,58.6292
236786881,4,3,8.63,283.3032,58.2568
236787301,4,3,11.16,283.2277,57.5473
236787766,4,3,10.43,283.2945,56.8863
236787831,4,3,8.73,283.3872,56.8178
236791868,4,3,12.14,283.5232,56.1960
236813492,4,3,5.17,283.4432,57.4865
236813514,4,3,10.86,283.4940,57.5141
236813812,4,3,8.71,283.5882,57.9514
236813854,4,3,10.88,283.5167,58.0105
236814663,4,3,9.15,283.4412,59.2758
236815076,4,3,10.14,283.7101,59.9054
236815160,4,3,10.80,283.6375,59.7632
236815239,4,3,9.44,283.6278,59.6446
236815262,4,3,11.45,283.7434,59.6206
236815701,4,3,9.70,283.6447,58.8740
236815784,4,3,7.30,283.6264,58.7351
236815891,4,3,9.86,283.7119,58.5731
236816715,4,3,11.60,283.6568,57.3241
236865152,4,4,8.78,302.6337,62.7086
236865474,4,4,15.21,302.6781,62.4247
236872887,4,4,7.70,302.9140,63.5274
236874149,4,4,13.15,302.7465,64.8279
236876084,4,4,8.14,303.1841,64.8808
236877420,4,4,11.90,302.9816,63.5020
236887394,4,4,11.85,303.3819,65.1624
236889085,4,4,11.08,303.4878,64.8037
236889115,4,4,6.48,303.5438,64.7655
236889135,4,4,10.82,303.5616,64.7424
236891142,4,4,11.40,303.4955,62.7306
236891512,4,4,13.36,303.5495,62.4114
236899387,4,4,9.58,303.7955,63.5216
236900066,4,4,7.77,303.8489,64.2002
236901679,4,4,7.21,303.9234,65.8536
236903940,4,4,14.58,303.9276,63.4853
236904794,4,4,8.10,304.0671,62.7049
236934268,4,4,10.88,304.2667,65.1540
236934929,4,4,12.22,304.2870,65.8620
236934937,4,4,12.00,304.2991,65.8718
236936072,4,4,5.88,304.6117,64.8679
236936321,4,4,12.24,304.6030,64.5931
236958401,4,4,11.38,304.5758,63.0645
236958816,4,4,15.33,304.6018,62.7129
