#
# Full target list for orbit 107, sector 50
# Created Mon Feb 28 10:01:21 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
230375556,4,3,10.21,285.0656,63.8164
230375747,4,3,12.81,285.0207,63.4298
230375947,4,3,11.75,285.0870,63.0876
230376298,4,3,15.47,285.0248,62.3990
230376391,4,3,10.07,285.0940,62.2025
230376722,4,3,10.98,285.1985,61.5990
230376817,4,3,7.83,285.0518,61.4238
230377295,4,3,11.37,285.0554,60.6186
230377324,4,3,12.57,285.1534,60.5593
230377505,4,3,10.49,285.2055,60.2336
230377874,4,3,9.21,285.4140,60.2300
230378042,4,3,9.78,285.4506,60.4791
230378089,4,3,11.12,285.3586,60.5849
230378106,4,3,15.60,285.2818,60.6081
230378284,4,3,8.17,285.3116,60.8781
230378457,4,3,9.58,285.3044,61.2065
230378620,4,3,11.51,285.3528,61.5096
230378747,4,3,9.02,285.3240,61.7393
230379106,4,3,12.01,285.2932,62.4088
230379858,4,3,11.81,285.3781,63.8138
230380624,4,3,12.86,285.3092,65.4330
230381054,4,3,10.61,285.4938,65.4708
230381544,4,3,9.88,285.7099,64.4273
230381962,4,3,11.47,285.5558,63.5051
230382377,4,3,5.98,285.6293,62.7055
230382403,4,3,10.52,285.6756,62.6697
230382500,4,3,14.06,285.5789,62.4588
230383826,4,3,5.37,285.5209,60.1286
230383836,4,3,9.33,285.6343,60.1185
230384382,4,3,13.44,285.7311,60.5866
230384389,4,3,15.05,285.8337,60.5985
230384444,4,3,9.85,285.8046,60.6758
230385272,4,3,13.43,285.7724,62.0899
230385285,4,3,11.97,285.7750,62.0994
230385416,4,3,12.29,285.7369,62.3496
230385456,4,3,10.85,285.7758,62.4178
230385952,4,3,8.01,285.9016,63.3619
230386259,4,3,9.68,285.7285,63.9488
230386284,4,3,9.12,285.8227,63.9933
230386397,4,3,11.20,285.7861,64.2304
230386436,4,3,9.02,285.8220,64.2781
230386660,4,3,10.49,285.8826,64.7431
230386988,4,3,11.13,285.7292,65.3802
230387153,4,3,11.32,285.9218,65.7858
230387342,4,3,13.61,285.9986,65.6957
230387399,4,3,8.07,285.9898,65.5932
230388132,4,3,13.26,286.1865,64.1531
230388662,4,3,13.32,286.0700,63.1697
230389256,4,3,10.45,286.1567,62.1895
230389303,4,3,14.69,286.2039,62.1274
230389367,4,3,11.26,285.9729,61.9861
230389395,4,3,9.40,286.0727,61.9256
230389915,4,3,10.36,286.1018,61.1375
230389935,4,3,14.69,286.1937,61.1081
230390207,4,3,13.41,286.0027,60.6978
230390629,4,3,11.68,286.1643,60.0679
230390765,4,3,10.47,286.3537,60.0558
230391018,4,3,8.57,286.3825,60.4682
230391157,4,3,10.85,286.2245,60.7018
230391647,4,3,13.01,286.2496,61.4586
230391681,4,3,10.83,286.3633,61.5134
230391988,4,3,12.90,286.3438,61.9815
230392244,4,3,10.37,286.3710,62.3837
230393833,4,3,11.71,286.3744,65.2921
230393985,4,3,11.08,286.2228,65.6433
230394586,4,3,11.59,286.6603,65.0167
230394587,4,3,11.97,286.6579,65.0163
230394694,4,3,8.16,286.6097,64.7997
230395147,4,3,11.73,286.4912,63.9120
230395228,4,3,12.35,286.6733,63.7545
230396132,4,3,12.18,286.5727,62.1123
230396142,4,3,9.72,286.6048,62.0967
230396148,4,3,10.79,286.5349,62.0894
230396780,4,3,16.36,286.7044,61.1034
230397129,4,3,9.58,286.5085,60.5646
232527143,2,2,10.17,210.5144,33.3749
232527356,2,3,9.75,210.4442,32.1468
232527393,2,3,8.12,210.5259,31.8862
232527479,2,3,8.32,210.4106,31.1925
232527658,2,3,8.21,210.4330,30.0951
232527828,2,3,11.80,210.6634,30.9230
232527921,2,3,6.66,210.6311,31.6609
232527999,2,3,14.62,210.6368,32.2562
232528217,2,2,11.06,210.6453,33.6085
232528424,2,2,8.26,210.6381,34.9530
232528461,2,2,11.45,210.6387,35.1925
232528485,2,2,10.51,210.5807,35.3223
232528564,2,2,14.35,210.6506,35.8680
232528784,2,2,8.54,215.1496,34.7216
232528987,2,2,8.13,215.1213,33.5804
232529130,2,2,11.78,215.1570,32.6642
232529136,2,2,11.61,215.1378,32.6245
232529507,2,4,6.33,215.0360,30.4291
232530036,2,2,10.42,215.1968,32.7383
232530112,2,2,7.58,215.2384,33.2900
232530791,2,2,11.30,215.3393,34.2863
232530961,2,2,9.56,215.3021,33.2186
232531491,2,4,12.49,215.4758,29.9693
232532125,2,2,10.72,215.5124,34.0710
232532264,2,2,16.92,215.5179,34.9158
232532410,2,2,7.58,215.5583,35.6490
232532430,2,2,11.05,215.4704,35.8289
232532481,2,2,11.88,215.5809,35.6822
232532579,2,2,10.86,215.6804,35.2144
232532648,2,2,11.21,215.6233,34.9197
232532811,2,2,10.73,215.6035,33.9549
232533616,2,1,11.56,215.7231,31.2201
232533644,2,1,10.87,215.7555,31.4371
232534355,2,4,11.27,216.1217,30.1512
232535143,2,2,11.14,216.0804,34.8387
232536198,3,4,9.87,226.6581,67.6267
232538421,4,1,10.32,227.2914,68.7768
232538464,4,1,10.71,227.2401,68.5757
232538650,3,4,11.47,227.3443,67.6561
232538870,3,4,9.99,227.4601,66.7501
232538889,3,4,11.22,227.2761,66.6677
232538945,3,4,12.39,227.2255,66.4414
232539576,4,1,11.39,227.7826,68.3838
232539618,4,1,17.05,227.5870,68.6528
232539656,4,1,13.82,227.7957,68.8493
232540846,4,1,10.47,227.9295,68.7749
232540911,4,1,10.46,228.0254,68.4497
232541198,3,4,9.91,228.0739,67.0812
232541545,3,4,11.49,228.1614,66.3614
232541676,3,4,8.08,228.1039,66.9753
232543289,4,1,8.61,228.5097,68.7978
232543310,4,1,11.21,228.4036,68.7104
232563914,3,4,4.66,228.6633,67.3443
232563917,3,4,11.73,228.6682,67.3189
232563945,3,4,11.13,228.6199,67.1556
232564158,3,4,14.27,228.4909,66.1660
232566656,3,3,13.30,247.5146,52.5103
232566752,3,3,9.31,247.4227,52.0584
232567086,3,3,10.88,247.5646,50.6925
232567319,3,3,11.44,247.5496,49.8958
232567328,3,3,10.40,247.4360,49.8592
232567586,3,3,6.44,247.5247,48.9607
232567631,3,3,9.41,247.5831,48.8218
232568042,3,3,11.22,247.6299,48.3650
232568120,3,3,8.79,247.7701,48.6731
232568235,3,3,9.76,247.6669,49.0469
232568761,3,3,11.66,247.7463,50.8757
232568880,3,3,11.03,247.6840,51.3036
232569336,3,3,11.83,247.6538,53.1811
232569458,3,3,10.83,247.6585,53.7208
232569550,3,3,12.61,247.9268,53.8035
232570633,3,3,9.16,247.8992,49.8813
232570762,3,3,11.53,247.8993,49.4636
232570784,3,3,9.83,247.9487,49.3806
232570970,3,3,11.58,247.8986,48.7266
232571267,3,3,14.03,248.0829,48.1224
232571506,3,3,11.37,248.0051,48.9223
232571854,3,3,8.68,248.1317,50.1839
232571994,3,3,10.81,248.1141,50.6890
232572319,3,3,10.19,248.1315,52.0587
232572557,3,3,10.26,248.0140,52.9833
232572560,3,3,8.30,247.9816,52.9909
232572687,3,3,11.36,248.0338,53.4114
232572987,3,3,10.93,248.2186,53.3126
232573046,3,3,10.43,248.3000,53.1016
232573120,3,3,11.10,248.2781,52.8018
232573434,3,3,10.15,248.2095,51.6950
232575158,3,3,11.42,248.3419,50.3111
232575601,3,3,11.00,248.3627,52.0195
232596340,3,3,11.58,248.4349,52.4605
232596345,3,3,10.20,248.4749,52.4822
232596355,3,3,16.93,248.3853,52.5291
232596579,3,3,10.15,248.3598,53.5486
232602423,4,2,9.43,257.6532,63.4918
232602571,4,2,14.66,257.7935,63.0445
232602578,4,2,10.43,257.6344,63.0208
232602607,4,2,9.94,257.7840,62.9526
232602795,4,2,9.72,257.7505,62.3735
232603104,4,2,9.71,257.6666,61.3072
232603143,4,2,10.08,257.7581,61.1973
232603239,4,2,13.39,257.8128,60.9420
232603560,4,2,11.98,257.6674,60.0285
232604221,4,2,7.82,257.9176,61.8100
232604837,4,2,9.81,257.8633,63.7960
232606278,4,2,7.38,258.0967,63.3531
232606431,4,2,5.48,258.1360,62.8746
232606786,4,2,8.23,258.2140,61.8538
232607090,4,2,11.48,258.2623,60.8978
232607180,4,2,12.59,258.1576,60.5544
232607576,4,2,9.60,258.3293,60.4345
232607684,4,2,13.62,258.5257,60.7885
232608294,4,2,16.04,258.5265,62.6469
232609078,4,1,8.27,258.5430,65.0119
232609546,4,1,11.09,258.6116,65.3842
232610052,4,2,10.66,258.6329,63.8291
232610190,4,2,5.62,258.6422,63.3530
232610296,4,2,11.76,258.6583,63.0059
232610443,4,2,9.63,258.5756,62.5887
232610445,4,2,13.28,258.5797,62.5864
232610477,4,2,11.57,258.7007,62.4968
232610674,4,2,9.98,258.6351,61.9009
232611034,4,2,11.61,258.5801,60.8151
232611163,4,2,10.78,258.6189,60.4231
232611387,4,2,12.70,258.8674,60.0981
232611743,4,2,10.27,258.9479,61.0890
232611886,4,2,13.25,259.0282,61.5220
232611919,4,2,9.40,258.9226,61.6251
232611960,4,2,13.67,258.9211,61.7314
232612178,4,2,11.86,258.9586,62.3640
232612416,4,2,11.12,259.0236,63.1055
232612421,4,2,13.88,259.0271,63.1140
232613164,4,1,11.03,258.8380,65.4780
232613473,4,1,14.03,259.0902,65.3683
232613911,4,2,11.58,259.1972,63.9241
232614023,4,2,8.94,259.1430,63.5694
232614123,4,2,13.73,259.1124,63.2237
232614146,4,2,13.74,259.0529,63.1536
232614280,4,2,10.30,259.1798,62.6989
232614306,4,2,7.97,259.2725,62.6204
232614323,4,2,7.38,259.2432,62.5789
232614537,4,2,10.44,259.1013,61.9249
232614734,4,2,9.95,259.2129,61.3426
232614964,4,2,5.38,259.1220,60.6707
232615002,4,2,9.83,259.2116,60.5791
232615325,4,2,9.39,259.4842,60.1740
232615474,4,2,14.58,259.4938,60.6558
232615570,4,2,10.77,259.3135,60.9489
232615808,4,2,9.58,259.3682,61.6718
232615938,4,2,11.76,259.4218,62.0736
232616000,4,2,11.88,259.4738,62.2694
232616019,4,2,13.13,259.4799,62.3412
232616284,4,2,8.12,259.3921,63.2407
232616502,4,2,11.15,259.3919,63.9973
232617026,4,1,8.81,259.4381,65.7858
232617075,4,2,8.05,268.2636,59.9550
232617358,4,2,10.16,268.2650,59.2277
232617398,4,2,11.30,268.2560,59.1000
232617516,4,2,12.92,268.3149,58.7888
232617675,4,2,13.98,268.1481,58.4452
232618043,4,2,9.88,268.2170,57.6167
232618367,4,2,10.98,268.2325,56.9033
232618847,4,2,11.54,268.2740,55.8153
232619085,4,2,12.24,268.2640,55.2567
232619612,4,2,10.02,268.1407,54.0737
232619896,4,2,9.90,268.4293,54.4000
232619979,4,2,10.92,268.5230,54.5742
232620511,4,2,9.66,268.4897,55.7320
232620739,4,2,9.29,268.3667,56.2785
232620788,4,2,7.33,268.4179,56.3927
232620850,4,2,9.13,268.3345,56.5263
232620952,4,2,8.72,268.5261,56.7626
232621005,4,2,2.65,268.3833,56.8731
232621086,4,2,5.87,268.4373,57.0560
232621999,4,2,10.39,268.4423,59.1761
232622782,4,2,11.78,268.5721,58.5841
232623406,4,2,11.20,268.6607,57.0725
232623570,4,2,13.90,268.6755,56.6380
232623880,4,2,10.00,268.6080,55.9055
232624089,4,2,10.16,268.5678,55.4273
232624463,4,2,8.05,268.5697,54.5053
232625561,4,2,8.55,268.9234,55.6840
232625701,4,2,5.79,268.8490,55.9722
232625760,4,2,8.59,268.8359,56.0861
232625872,4,2,10.46,268.8515,56.3224
232626447,4,2,12.74,268.8647,57.6636
232626766,4,2,13.94,268.8923,58.4126
232626905,4,2,8.74,268.7677,58.7463
232627400,4,2,9.30,268.9803,59.9876
232627499,4,2,13.98,268.9790,59.6855
232627540,4,2,10.22,268.9995,59.5860
232627780,4,2,9.49,269.1251,59.0835
232628219,4,2,9.87,269.0125,57.9617
232628419,4,2,10.10,269.0805,57.5375
232628420,4,2,10.40,269.0767,57.5373
232628654,4,2,11.98,269.0434,56.9504
232628664,4,2,10.76,269.1274,56.9288
232628922,4,2,12.21,269.0453,56.3674
232629077,4,2,8.04,268.9810,56.0361
232629466,4,2,13.16,268.9411,55.2311
232629479,4,2,8.75,269.0097,55.2022
232629531,4,2,13.96,269.1201,55.0886
232630507,4,2,11.40,269.1976,54.8744
232630730,4,2,13.53,269.3077,55.3829
232630741,4,2,11.80,269.2558,55.4014
232631278,4,2,15.18,269.1902,56.5595
232631358,4,2,12.07,269.2142,56.7350
232631842,4,2,11.18,269.2586,57.8457
232632120,4,2,10.15,269.1728,58.5639
232632239,4,2,12.84,269.2407,58.8826
232632293,4,2,8.08,269.3105,59.0260
232632890,4,2,12.85,269.5485,59.3600
232633042,4,2,10.01,269.3973,58.9636
232633119,4,2,10.61,269.3923,58.7373
232633580,4,2,12.32,269.4785,57.6128
232633718,4,2,9.76,269.5326,57.2716
232633722,4,2,15.23,269.4333,57.2697
232634180,4,2,12.65,269.3979,56.2204
232634196,4,2,9.92,269.4385,56.1961
232634613,4,2,10.73,269.4196,55.2632
232634683,4,2,10.05,269.4958,55.1020
232634867,4,2,5.98,269.3802,54.6654
232636705,4,3,13.76,281.2484,56.0978
232637164,4,3,7.89,281.1230,56.7791
232637257,4,3,10.88,281.2424,56.8901
232637376,4,3,7.78,281.2214,57.0881
232637510,4,3,7.17,281.1293,57.2858
232637743,4,3,10.01,281.3081,57.6299
232639260,4,3,12.06,281.4794,59.7046
232640721,4,3,11.37,281.3611,57.2512
232640967,4,3,13.68,281.4007,56.9132
232641326,4,3,11.58,281.4492,56.3817
232641526,4,3,8.82,281.4906,56.1035
232644555,4,3,11.42,281.6899,55.9217
232644915,4,3,10.19,281.7333,56.5062
232645112,4,3,13.42,281.5531,56.8144
232645170,4,3,9.58,281.7238,56.8828
232645983,4,3,10.07,281.6980,58.1477
232646245,4,3,11.80,281.6922,58.5831
232646673,4,3,8.04,281.7363,59.3314
232646723,4,3,10.14,281.6858,59.3952
232646745,4,3,10.72,281.5816,59.4289
232647621,4,3,8.46,281.8816,58.9544
232647747,4,3,11.09,281.9422,58.7551
232648817,4,3,9.71,281.9145,57.1362
232649213,4,3,14.13,281.7476,56.5650
232649377,4,3,10.98,281.8127,56.3368
232649744,4,3,13.17,281.8034,55.7858
232649745,4,3,8.38,281.8376,55.7847
232649837,4,3,17.12,281.7450,55.6414
232671983,4,3,11.64,282.1056,55.7198
232673365,4,3,10.36,282.0546,57.8604
232674864,4,3,13.43,282.1747,59.4554
232674891,4,3,13.92,282.2133,59.4147
232674968,4,3,10.54,282.3350,59.2778
232676321,4,3,12.87,282.2969,57.1267
232676412,4,3,10.53,282.1497,56.9794
232676547,4,3,9.41,282.2434,56.7674
232677029,4,3,11.31,282.1663,56.0302
232677093,4,3,11.30,282.3221,55.9478
232681225,4,3,10.03,282.5385,57.5767
232681375,4,3,11.80,282.4777,57.8088
232681393,4,3,7.83,282.3652,57.8401
232681433,4,3,8.80,282.5605,57.9055
232681588,4,3,10.51,282.3621,58.1856
232681995,4,3,15.71,282.4011,58.8425
232682114,4,3,9.91,282.4596,59.0200
232682362,4,3,12.96,282.4533,59.4046
232682547,4,3,12.78,282.3736,59.6968
232682605,4,3,16.81,282.3707,59.8140
232977683,3,4,10.42,218.1252,62.7502
232977742,3,4,8.89,218.1930,62.4389
232977898,3,4,8.65,218.1345,61.4390
232978060,3,4,12.58,218.0708,60.4643
232978522,3,4,13.30,218.4435,62.0718
232978557,3,4,10.11,218.3249,62.3113
232978615,3,4,13.30,218.5110,62.7589
232979580,3,4,10.76,218.7184,63.1244
232979974,3,4,11.42,218.5931,60.7320
232980528,3,4,12.48,218.8891,62.6349
232980650,3,4,10.91,218.9712,63.3475
232981484,3,4,7.76,219.0738,63.4657
232981609,3,4,12.14,219.0976,62.7502
232981623,3,4,13.93,219.1036,62.6751
232981659,3,4,11.23,219.1596,62.4163
232981773,3,4,12.76,219.0892,61.7395
232981784,3,4,10.88,219.1620,61.6646
232981979,3,4,10.33,219.2272,60.5109
232982328,4,1,11.67,241.7594,66.8195
232982419,4,1,10.62,241.6897,67.2482
232982544,4,1,5.49,241.5814,67.8105
232982558,4,1,9.99,241.7639,67.8776
232982638,4,1,10.28,241.7445,68.2296
232982938,4,1,11.13,241.5622,69.6218
232983096,4,1,12.45,241.5190,70.3620
232983098,4,1,16.26,241.5263,70.3740
232983391,4,1,8.16,241.5477,71.8777
232983794,4,1,10.26,242.0810,70.0632
232983845,4,1,11.62,241.8532,69.7787
232983872,4,1,12.45,241.9779,69.6371
232984682,4,1,14.33,241.9931,66.1195
232985036,4,1,8.61,242.3799,67.3650
233005511,4,1,11.89,242.3451,69.9545
233005572,4,1,8.01,242.3660,70.1946
233005605,4,1,10.96,242.1709,70.3417
233005665,4,1,10.48,242.1873,70.6394
233005812,4,1,11.30,242.1512,71.3115
233006004,4,1,14.09,247.3585,72.2562
233006012,4,1,4.65,247.4915,72.2804
233006203,4,1,8.42,247.2384,72.9058
233006223,4,1,12.79,247.3989,72.9681
233006417,4,1,10.54,247.4438,73.7545
233006700,4,1,10.67,247.3240,74.9729
233006795,4,1,9.59,247.3939,75.3962
233006806,4,1,12.40,247.3011,75.4560
233006934,4,1,9.93,247.5166,76.0239
233008356,4,1,8.75,247.9831,73.6159
233008514,4,1,11.32,247.8798,73.0131
233008631,4,1,5.14,247.8668,72.6127
233008738,4,1,12.89,247.6541,72.3026
233008811,4,1,12.02,247.8604,72.0422
233008894,4,1,10.59,248.2859,72.2051
233009109,4,1,8.57,248.2534,72.9254
233009675,4,1,11.27,248.3084,75.0914
233010606,4,1,10.27,248.5982,76.7719
233010801,4,1,8.79,248.5568,75.9830
233010858,4,1,11.00,248.4674,75.6839
233010968,4,1,11.91,248.4986,75.1861
233010977,4,1,10.93,248.5839,75.0989
233011699,4,1,10.45,248.5342,72.5620
233011886,4,1,8.02,248.4766,71.9778
233044880,4,2,11.37,268.2788,65.4949
233045126,4,2,8.92,268.4835,64.6526
233045207,4,2,10.35,268.4369,64.4155
233045220,4,2,9.68,268.4915,64.3814
233045481,4,2,13.29,268.4626,63.6575
233045685,4,2,7.80,268.3524,63.0710
233045846,4,2,11.66,268.2738,62.6540
233046041,4,2,9.15,268.3015,62.1597
233046055,4,2,10.44,268.2919,62.1201
233046175,4,2,10.05,268.3898,61.8260
233046429,4,2,9.82,268.2994,61.1225
233046463,4,2,7.35,268.4021,61.0440
233046489,4,2,11.86,268.4604,60.9852
233046903,4,2,10.94,268.3622,59.9405
233047055,4,2,8.84,268.4954,60.2706
233047097,4,2,12.94,268.6609,60.3564
233047376,4,2,10.18,268.7365,61.0768
233047389,4,2,10.65,268.6896,61.0932
233047440,4,2,10.78,268.6945,61.2753
233047442,4,2,10.82,268.6930,61.2759
233047757,4,2,9.06,268.5152,62.0334
233048469,4,2,9.45,268.6368,63.9210
233048546,4,2,15.32,268.6687,64.1361
233048851,4,2,7.76,268.6610,64.9925
233049114,4,2,13.68,268.7312,65.7600
233049183,4,2,11.17,268.9314,65.9173
233049247,4,2,9.44,268.9128,65.7788
233049393,4,2,10.54,268.7962,65.3593
233049646,4,2,10.42,268.8539,64.7679
233049900,4,2,8.36,268.8801,64.0892
233050077,4,2,11.57,268.8431,63.5815
233050418,4,2,10.31,268.7684,62.7872
233050534,4,2,13.36,268.8915,62.5574
233050540,4,2,9.12,268.9750,62.5475
233050761,4,2,14.52,268.9222,62.0114
233050813,4,2,15.28,268.7655,61.8793
233051098,4,2,9.71,268.7381,61.2184
233051157,4,2,12.19,268.7983,61.1052
233051196,4,2,11.77,268.9752,61.0237
233051228,4,2,10.44,268.8040,60.9359
233051360,4,2,10.08,268.9715,60.5988
233051394,4,2,10.01,268.9097,60.5014
233051536,4,2,9.60,268.9358,60.1921
233051835,4,2,10.91,269.1655,60.3992
233051855,4,2,12.68,269.1874,60.4464
233052156,4,2,10.27,269.1170,61.1512
233052659,4,2,11.37,269.0291,62.4493
233052719,4,2,7.13,269.0830,62.6107
233052755,4,2,10.12,269.0668,62.6700
233052899,4,2,10.97,269.0257,63.0293
233053168,4,2,14.23,268.9977,63.7685
233053435,4,2,9.95,268.9873,64.4534
233053554,4,2,13.18,269.1792,64.7666
233054478,4,2,10.38,269.2632,64.5980
233054639,4,2,12.99,269.3988,64.1634
233055188,4,2,11.13,269.3127,62.7919
233055406,4,2,12.17,269.2522,62.2831
233055558,4,2,12.01,269.2608,61.9664
233055641,4,2,13.60,269.4373,61.7593
233055967,4,2,8.33,269.2934,61.0312
233056547,4,2,14.73,269.5189,60.1339
233056745,4,2,8.98,269.5225,60.5660
233057038,4,2,9.92,269.6204,61.2325
233057579,4,2,10.23,269.5223,62.4680
233058259,4,2,12.04,269.5274,64.0627
233058262,4,2,14.67,269.4963,64.0687
233058265,4,2,11.73,269.4775,64.0691
233058441,4,2,9.15,269.6514,64.5424
233059081,4,2,13.64,269.9498,65.5956
233059604,4,2,7.17,269.7942,64.1440
233059608,4,2,6.89,269.8075,64.1427
233059612,4,2,12.72,269.7451,64.1326
233060062,4,2,9.49,269.8339,63.0459
233060064,4,2,10.32,269.7258,63.0397
233060538,4,2,9.47,269.8793,61.9461
233060572,4,2,13.37,269.8456,61.8912
233060692,4,2,9.68,269.9015,61.6144
233060794,4,2,10.41,269.7961,61.3914
233060935,4,2,12.58,269.8832,61.1118
233061961,4,2,11.13,270.1745,60.8545
233062474,4,2,10.02,270.1022,61.9233
233062953,4,2,9.70,270.0551,62.9929
233063121,4,2,9.62,269.9841,63.3796
233063187,4,2,12.38,270.1543,63.5254
233063825,4,2,10.38,269.9827,65.1823
233064975,4,2,11.38,270.2164,63.8969
233065340,4,2,11.71,270.3005,63.0528
233066156,4,2,10.88,270.2776,61.3472
233066644,4,2,9.81,270.4047,60.3038
233066661,4,2,14.08,270.2102,60.2836
233066920,4,2,11.85,270.4683,60.1120
233067089,4,2,9.34,270.6501,60.4489
233067231,4,2,12.00,270.6132,60.7265
233067327,4,2,12.08,270.4592,60.9193
233067489,4,2,11.85,270.5637,61.2524
233068267,4,2,13.40,270.4760,62.9005
233068569,4,2,12.16,270.5580,63.5496
233068587,4,2,8.16,270.6031,63.5963
233068660,4,2,11.48,270.5659,63.7561
233068870,4,2,10.34,270.5720,64.2599
233070145,4,2,12.38,270.7104,64.5031
233070776,4,2,9.19,270.8069,63.1140
233070995,4,2,10.87,270.7764,62.5766
233071509,4,2,10.21,270.7249,61.4199
233071535,4,2,10.12,270.8979,61.3559
233071822,4,2,10.43,270.8058,60.6750
233071926,4,2,10.57,270.7394,60.4178
233071986,4,2,10.81,270.8271,60.2971
233072073,4,2,11.67,270.9030,60.0916
233072251,4,2,11.66,270.9507,60.1337
233072899,4,2,12.66,271.1529,61.4017
233072967,4,2,8.08,271.0111,61.5678
233073319,4,2,15.02,271.0981,62.2601
233073451,4,2,12.70,271.1116,62.5623
233073887,4,2,10.74,271.0489,63.5569
233075775,4,2,11.40,271.2635,63.8213
233075841,4,2,8.15,271.3978,63.6705
233076052,4,2,10.12,271.3753,63.2264
233076309,4,2,5.69,271.2429,62.6576
233076496,4,2,8.14,271.3389,62.2667
233076505,4,2,10.66,271.2166,62.2396
233076668,4,2,8.12,271.1789,61.8963
233077155,4,2,11.79,271.2518,60.8995
233078665,4,2,12.82,271.6119,62.1768
233078804,4,2,11.52,271.6341,62.4715
233078821,4,2,10.55,271.4162,62.5203
233080272,4,3,8.00,271.7533,65.8880
233081614,4,2,10.17,271.8867,62.6096
233081670,4,2,11.09,271.7820,62.4711
233081673,4,2,10.72,271.7836,62.4704
233081806,4,2,13.32,271.8611,62.2115
233082424,4,2,10.60,271.7264,60.8729
233082732,4,2,11.39,271.8287,60.2646
233082738,4,2,13.09,271.7623,60.2556
233083216,4,2,10.30,271.9656,60.4955
233084032,4,2,12.51,272.0274,62.2305
233087027,4,2,8.93,272.2126,62.4669
233087236,4,2,10.33,272.2045,61.9980
233087395,4,2,14.40,272.3714,61.6734
233087496,4,2,10.82,272.3038,61.4686
233087534,4,2,10.27,272.2641,61.3669
233087860,4,2,9.95,272.2048,60.6790
233087949,4,2,8.71,272.2068,60.4856
233088316,4,2,9.19,272.5287,60.1102
233088466,4,2,9.43,272.4115,60.3922
233088505,4,2,9.91,272.5826,60.4768
233088714,4,2,11.30,272.4527,60.8632
233088888,4,2,11.60,272.6245,61.2612
233088905,4,2,11.41,272.5849,61.2977
233089202,4,2,6.71,272.4712,61.8812
233090720,4,3,11.98,272.5578,65.3540
233090743,4,3,12.95,272.5519,65.4065
233090879,4,3,11.48,272.5175,65.7622
233091166,4,3,11.41,272.8246,65.3356
233092812,4,2,9.82,272.8647,61.5312
233093016,4,2,14.17,272.6811,61.0987
233093027,4,2,11.48,272.8579,61.0628
233093251,4,2,14.24,272.7426,60.5953
233093252,4,2,14.05,272.7550,60.5934
233093355,4,2,6.50,272.7797,60.4096
233093704,4,2,8.70,272.9591,60.1511
233093714,4,2,12.86,273.0868,60.1640
233094169,4,2,12.03,273.0648,61.0805
233095596,4,3,10.63,272.9451,64.2559
233096303,4,3,13.47,273.1768,65.9705
233096878,4,3,13.00,273.1256,64.5046
233098914,4,2,10.21,273.1840,60.1491
233121452,4,3,9.28,273.5670,63.8121
233121512,4,3,11.43,273.3713,63.9417
233121747,4,3,4.56,273.4794,64.3975
233121908,4,3,9.52,273.3593,64.7659
233122592,4,3,11.20,273.7858,65.5538
233123306,4,3,10.98,273.7796,63.8794
233123488,4,3,10.26,273.5990,63.4522
233126836,4,3,11.02,273.8643,62.7393
233127759,4,3,10.09,273.8793,64.8365
233127847,4,3,10.37,273.9473,65.0276
233128986,4,3,12.71,274.1649,64.3154
233129142,4,3,9.83,274.1856,63.9874
233129338,4,3,11.23,274.1364,63.5465
233151333,4,3,9.49,274.5464,62.4699
233152526,4,3,8.35,274.4227,65.0065
233152743,4,3,11.39,274.5172,65.5157
233153219,4,3,10.15,274.6251,65.2966
233153273,4,3,9.95,274.6497,65.1419
233153706,4,3,8.30,274.7385,64.2581
233154405,4,3,10.66,274.6914,62.8781
233154856,4,3,9.36,274.5913,61.9108
233157284,4,3,10.77,274.9342,62.4386
233157471,4,3,8.89,274.8923,62.7902
233157786,4,3,11.24,274.9900,63.4152
233157939,4,3,12.41,275.0228,63.7279
233158000,4,3,10.47,274.8967,63.8531
233158114,4,3,14.13,274.9624,64.0883
233158270,4,3,10.01,274.9584,64.3570
233158962,4,3,8.10,274.9069,65.8904
233159259,4,3,7.50,275.0808,65.3221
233159793,4,3,10.91,275.2204,64.1515
233160161,4,3,9.55,275.0793,63.4008
233160374,4,3,8.00,275.2230,62.9552
233160667,4,3,10.52,275.2487,62.4035
233161762,4,3,11.52,275.2790,60.3626
233185185,3,4,11.90,224.4069,66.3281
233185267,3,4,2.07,224.3947,65.9327
233185497,3,4,8.35,224.7263,67.1673
233187349,3,4,9.27,224.9249,66.6097
233189329,3,4,10.70,225.5670,67.6285
233189414,3,4,8.50,225.6620,67.2099
233189639,3,4,13.32,225.7117,66.1696
233189854,3,4,10.55,225.8669,66.8140
233189864,3,4,10.03,225.9691,66.8545
233191977,3,4,10.66,226.3697,67.0941
233191979,3,4,11.15,226.4754,67.0975
233192060,3,4,11.52,226.3407,67.4882
233192136,3,4,9.14,226.5151,67.8275
233193358,4,1,8.91,263.9372,70.3227
233193585,4,1,5.76,264.1656,69.5694
233193629,4,1,11.62,263.9662,69.3742
233193666,4,1,11.50,263.8904,69.2659
233193823,4,1,8.03,263.9776,68.8054
233193894,4,1,10.05,263.9671,68.5277
233193908,4,1,5.55,264.1239,68.4888
233193944,4,1,7.64,264.1756,68.3836
233193964,4,1,6.85,264.1025,68.3313
233194011,4,1,11.49,264.0766,68.1991
233194447,4,1,8.71,263.9500,66.7589
