#
# Full target list for orbit 89, sector 41
# Created Thu Aug  5 13:55:44 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
229953441,2,1,12.32,288.7376,63.8061
229954476,2,1,11.33,288.6974,65.5849
229955280,2,1,15.53,289.0585,64.9371
229955423,2,1,12.18,288.9159,64.6703
229956797,2,1,10.44,289.1046,62.4069
229957585,2,1,11.93,289.0256,61.2723
229958423,2,1,10.44,288.9911,60.2072
229958602,2,1,8.92,289.0072,59.9761
229959155,2,1,8.90,289.2245,60.5916
229960173,2,1,11.86,289.2805,61.9752
229960594,2,1,12.06,289.3091,62.5348
229960986,2,1,10.38,289.1744,63.1057
229961049,2,1,6.70,289.2215,63.2075
229961054,2,1,15.53,289.1513,63.2175
229961403,2,1,13.97,289.1834,63.7802
229961406,2,1,11.22,289.3019,63.7913
229962278,2,1,8.18,289.2392,65.1742
229962295,2,1,11.34,289.2823,65.1982
229962923,2,1,12.16,289.5385,65.5882
229963163,2,1,12.68,289.3859,65.1671
229966103,2,1,7.21,289.5486,60.9601
229966779,2,1,9.79,289.4839,60.1718
229966905,2,1,15.17,289.5996,59.9981
229967136,2,1,13.99,289.6228,60.1311
229967569,2,1,10.49,289.7721,60.6655
229969898,2,1,8.30,289.8302,63.7998
229970951,2,1,11.96,289.6786,65.4715
229972190,2,1,6.58,289.9422,64.3909
229972211,2,1,11.87,289.9530,64.3617
229972217,2,1,11.03,289.9422,64.3588
229973176,2,1,12.67,290.0332,62.9891
229974094,2,1,11.30,289.9049,61.7463
229974584,2,1,10.21,289.9438,61.1408
229974816,2,1,9.00,289.9265,60.8557
229974817,2,1,8.12,290.0758,60.8552
229975095,2,1,13.24,290.0474,60.5404
229975325,2,1,10.34,289.8551,60.2724
229975344,2,1,13.52,289.8942,60.2609
229975545,2,1,12.54,289.9988,60.0360
229976008,2,1,11.07,290.1047,60.3588
229976631,2,1,11.02,290.1089,61.0856
229977160,2,1,8.10,290.2763,61.7642
229977510,2,1,11.93,290.1093,62.2526
229978252,2,1,12.88,290.2973,63.2064
229978350,2,1,9.53,290.2927,63.3335
229978829,2,1,7.44,290.1900,64.0767
229978831,2,1,12.18,290.2739,64.0784
229978832,2,1,10.69,290.2736,64.0795
229979731,2,1,10.11,290.1942,65.4845
229979857,2,1,4.57,290.1673,65.7148
229980090,2,1,11.74,290.5258,65.8165
229997470,2,1,8.14,290.4779,64.5405
230000636,2,1,10.63,290.5287,60.3808
230000873,2,1,8.98,290.5564,60.1304
230001220,2,1,9.84,290.6023,60.1155
230001847,2,1,11.23,290.6199,60.8539
230002632,2,1,11.36,290.8171,61.8327
230002974,2,1,9.41,290.7276,62.2834
230003055,2,1,10.10,290.6620,62.3769
230003238,2,1,12.12,290.6693,62.6194
230004050,2,1,15.39,290.6787,63.7718
230004207,2,1,10.94,290.8015,64.0144
230004582,2,1,9.78,290.6875,64.6426
230004905,2,1,12.06,290.5973,65.2029
230004920,2,1,10.90,290.5810,65.2368
230005218,2,1,8.76,290.7885,65.7254
230005512,2,1,5.63,291.0241,65.6534
230005552,2,1,10.63,290.9788,65.5717
230007618,2,1,14.41,290.8530,62.6073
230007806,2,1,10.38,290.8795,62.3607
230007816,2,1,12.18,290.9383,62.3525
230008710,2,1,11.55,291.0615,61.2355
230010129,2,1,10.04,291.1114,60.3289
230010430,2,1,11.87,291.1408,60.6707
230011190,2,1,9.88,291.2032,61.5871
230011285,2,1,14.83,291.1583,61.7253
230013312,2,1,11.59,291.1547,64.4171
230013820,2,1,14.35,291.1487,65.1677
230014159,2,1,11.94,291.0920,65.6942
230014485,2,1,13.76,291.3745,65.6755
230015155,2,1,11.92,291.3872,64.6935
230015169,2,1,14.36,291.4460,64.6681
230015612,2,1,9.10,291.4939,64.0737
230015742,2,1,10.29,291.5051,63.8933
230015959,2,1,11.38,291.3236,63.5866
230016109,2,1,9.91,291.3473,63.3729
230016502,2,1,12.95,291.3208,62.8122
230016910,2,1,8.38,291.4900,62.3197
230017179,2,1,9.97,291.4223,61.9614
230017324,2,1,10.64,291.4654,61.7761
230017325,2,1,10.38,291.4691,61.7761
230017778,2,1,16.65,291.5404,61.2202
230018065,2,1,10.78,291.3226,60.8427
230018187,2,1,9.67,291.3616,60.7178
230019699,2,1,10.82,291.5635,60.7548
230019797,2,1,10.08,291.6527,60.8797
230020738,2,1,12.54,291.5697,62.0854
230021015,2,1,13.57,291.6692,62.4311
230021084,2,1,11.51,291.6531,62.5262
230021105,2,1,5.15,291.6108,62.5574
230022195,2,1,11.67,291.8066,64.0454
230023734,2,1,9.65,291.9977,65.4492
230023852,2,1,9.68,291.9459,65.2742
230024895,2,1,11.95,291.8155,63.7287
230024912,2,1,8.25,291.8420,63.6972
230025404,2,1,15.16,291.9782,63.0335
230028622,2,1,10.67,292.1621,60.5188
230028780,2,1,12.48,292.0887,60.6942
230029140,2,1,16.46,292.2240,61.0970
230050730,2,1,13.10,292.1032,62.5989
230050842,2,1,12.92,292.0614,62.7517
230050959,2,1,11.96,292.0799,62.9086
230051393,2,1,14.75,292.1455,63.4803
230051646,2,1,12.10,292.0922,63.8602
230052579,2,1,14.09,292.1225,65.2597
230052602,2,1,8.85,292.0965,65.2913
230052875,2,1,13.14,292.1856,65.6790
230058860,3,4,8.38,228.7633,71.7482
230058912,3,4,12.08,228.9533,71.4619
230058920,3,4,10.96,228.9149,71.4117
230059026,3,4,9.66,228.9780,70.7273
230059076,3,4,10.10,228.7688,70.3384
230059312,3,4,6.48,228.7154,68.9457
230059317,3,4,10.99,228.7094,68.9260
230059726,3,4,10.73,228.9440,66.7736
230059745,3,4,15.40,228.9707,66.7125
230059790,3,4,13.38,228.9594,66.5024
230059952,3,4,10.70,229.2078,66.2509
230059993,3,4,10.12,229.0139,66.4421
230060101,3,4,10.13,229.1985,66.9419
230060618,3,4,10.49,229.1889,69.6395
230060668,3,4,12.13,229.2616,69.8648
230060885,3,4,11.35,229.2573,71.1344
230061010,3,4,3.82,229.2746,71.8240
230061067,3,4,11.63,229.4721,71.8214
230061099,3,4,13.42,229.3305,71.7168
230061191,3,4,10.70,229.3955,71.2003
230061567,3,4,10.66,229.2884,69.1042
230061750,3,4,10.64,229.3651,68.1383
230061881,3,4,13.25,229.3342,67.5745
230062436,3,4,9.89,229.6840,67.0559
230062495,3,4,14.02,229.8632,67.3301
230062604,3,4,11.09,229.8204,67.8573
230062606,3,4,11.27,229.6397,67.8674
230063769,3,4,9.98,229.9776,69.4170
230064636,3,4,9.96,230.2521,66.8313
230064711,3,4,8.78,230.2060,67.1673
230065377,3,4,10.08,230.2170,70.4706
230065422,3,4,8.62,230.3018,70.6653
230065502,3,4,10.53,230.2059,71.1138
230065611,3,4,13.97,230.2809,71.7888
230065619,3,4,2.87,230.1818,71.8341
230065783,3,4,10.53,230.6257,71.1173
230065962,3,4,11.21,230.5286,70.0774
230065987,3,4,13.30,230.4935,69.9405
230066096,3,4,11.20,230.7472,69.2969
230066201,3,4,8.73,230.5556,68.7488
230066846,3,4,10.42,242.6189,71.4538
230067355,3,4,9.31,242.4177,69.0908
230067494,3,4,11.83,242.5590,68.4228
230067654,3,4,10.99,242.4244,67.6902
230068646,3,4,10.68,242.7287,68.5419
230069191,3,4,8.19,242.7228,71.3075
230069213,3,4,10.06,242.9130,71.4616
230069215,3,4,12.72,242.7611,71.4697
230069233,3,4,12.94,242.9035,71.5450
230069390,3,4,8.01,243.2819,71.6310
230069712,3,4,8.06,243.2538,70.0960
230069843,3,4,9.01,243.0378,69.4508
230070108,3,4,9.48,243.0917,68.1863
230070232,3,4,13.74,243.1667,67.6051
230070319,3,4,10.27,243.2048,67.2340
230070331,3,4,13.24,243.1511,67.1798
230070344,3,4,5.35,243.1055,67.1439
230070379,3,4,10.38,243.0317,66.9445
230070652,3,4,8.28,243.3346,66.1149
230070765,3,4,7.59,243.3244,66.6140
230070983,3,4,9.73,243.5827,67.5875
230071306,3,4,12.71,243.3353,69.0026
230071346,3,4,10.42,243.3721,69.1500
230071371,3,4,10.24,243.3085,69.2406
230071379,3,4,10.08,243.3584,69.3169
230071420,3,4,13.52,243.5326,69.5291
230071650,3,4,9.42,243.4047,70.5973
230071727,3,4,9.62,243.3632,71.0225
230072083,3,4,10.71,243.8980,71.2330
230072155,3,4,7.19,243.7093,70.9279
230072559,3,4,10.44,243.7238,68.8542
230072725,3,4,12.97,243.8559,68.1928
230073127,3,4,9.61,243.6095,66.6281
230073256,3,4,10.00,243.8574,66.0306
230073280,3,4,14.74,243.9645,65.9536
230073281,3,4,13.39,243.9908,65.9594
230073286,3,4,13.11,244.0428,65.9763
230073581,3,4,6.97,244.1704,67.2393
230073587,3,4,11.33,243.9008,67.2561
230073588,3,4,8.43,244.1813,67.2568
230074284,3,4,10.63,243.9058,70.4246
230074344,3,4,10.38,243.9894,70.6826
230074481,3,4,12.40,243.9042,71.2348
230075216,3,4,11.78,244.3003,68.9366
230075220,3,4,12.90,244.4765,68.9260
230075227,3,4,9.78,244.3769,68.8947
230075248,3,4,8.36,244.2197,68.7937
230075327,3,4,11.25,244.2482,68.4694
230075396,3,4,10.99,244.2431,68.2230
230075552,3,4,14.59,244.3697,67.5909
230075971,3,4,12.08,244.7256,65.9956
230076121,3,4,12.31,244.6111,66.5525
230076139,3,4,14.96,244.7886,66.6178
230076258,3,4,10.73,244.7824,67.1847
230076260,3,4,10.38,244.5440,67.1904
230076273,3,4,8.65,244.6303,67.2571
230076546,3,4,11.33,244.5185,68.4402
230076586,3,4,5.26,244.5403,68.5548
230076756,3,4,9.88,244.5458,69.2761
230077015,3,4,10.49,244.6392,70.5127
230077165,3,4,11.12,244.7296,71.1819
230077650,3,4,7.01,244.8878,70.3687
230077742,3,4,9.42,245.0929,69.9492
230077803,3,4,13.35,244.9385,69.6624
230078093,3,4,10.77,245.0218,68.4159
230078413,3,4,12.44,245.0853,67.0187
230078501,3,4,12.48,244.9500,66.6489
230078848,3,4,11.18,245.3040,66.6787
230078866,3,4,11.91,245.3618,66.7709
230078915,3,4,13.48,245.1727,66.9609
230079081,3,4,10.03,245.1492,67.6647
230079112,3,4,13.26,245.1649,67.7596
230079399,3,4,9.56,245.3555,68.9797
230079404,3,4,13.70,245.2747,69.0010
230079672,3,4,11.74,245.3497,70.2344
230079674,3,4,11.76,245.2041,70.2472
230079797,3,4,9.08,245.3261,70.8480
230079837,3,4,11.01,245.1142,71.0036
230080609,3,4,4.34,245.4527,69.1093
230080910,3,4,9.94,245.5440,67.6918
230081132,3,4,9.68,245.5902,66.7394
230081493,3,4,9.15,245.8342,66.6230
230081514,3,4,8.70,245.9887,66.7259
230081659,3,4,13.08,245.8851,67.3589
230081905,3,4,10.20,245.7298,68.4064
230081946,3,4,10.34,245.8387,68.6012
230082439,3,4,5.89,245.7779,70.7968
230082562,3,4,12.13,245.8796,71.3284
230082687,3,4,9.79,245.9704,71.8618
230082843,3,4,13.07,245.9932,71.2571
230082924,3,4,9.93,246.0655,70.8355
230083202,3,4,11.91,246.1318,69.5272
230083417,3,4,9.39,246.1604,68.5012
230083975,3,4,12.06,246.1952,66.2473
230084273,3,4,14.57,246.3689,66.8338
230084392,3,4,12.73,246.3612,67.2718
230084515,3,4,13.37,246.4182,67.7665
230084858,3,4,9.95,246.4968,69.3741
230084975,3,4,10.99,246.5048,69.8195
230085165,3,4,11.33,246.3475,70.7440
230085212,3,4,11.80,246.4097,71.0024
230085213,3,4,11.93,246.3926,71.0024
230085282,3,4,10.86,246.4710,71.3675
230085290,3,4,6.52,246.3722,71.3844
230085680,3,4,9.39,246.8814,70.7108
230085909,3,4,9.22,246.7749,69.6894
230086038,3,4,10.62,246.7604,69.1531
230086049,3,4,11.20,246.8320,69.1078
230086156,3,4,10.80,246.6081,68.6385
230086327,3,4,11.03,246.8541,67.8857
230086524,3,4,10.39,246.5930,67.1193
230086683,3,4,10.82,246.7845,66.4375
230086768,3,4,13.45,246.6239,66.1445
230086955,3,4,11.59,246.9898,66.4591
230087050,3,4,12.59,247.1842,66.8546
230087102,3,4,4.56,247.0877,67.0440
230087410,3,4,8.52,246.9641,68.3289
230087419,3,4,15.56,246.9171,68.3490
230087513,3,4,4.98,246.9955,68.7683
230087519,3,4,12.04,247.0799,68.7895
230087521,3,4,11.33,246.9802,68.8015
230087585,3,4,12.61,247.1256,69.0310
230087756,3,4,8.09,247.0649,69.7470
230087765,3,4,11.96,246.9527,69.7814
230087876,3,4,10.10,247.1497,70.2414
230087881,3,4,11.38,247.0671,70.2500
230088036,3,4,16.95,247.1608,70.8866
230088370,3,4,10.18,247.3566,71.5059
230088445,3,4,9.93,247.4185,71.1591
230088835,3,4,9.64,247.4869,69.5143
230088975,3,4,8.65,247.3475,68.9313
230088977,3,4,10.83,247.3526,68.9304
230089225,3,4,14.36,247.2353,67.8184
230089309,3,4,15.43,247.3827,67.4275
230089412,3,4,14.54,247.2107,67.0738
230089480,3,4,9.09,247.4677,66.7960
230090072,3,4,8.21,247.6143,67.3520
230090197,3,4,11.58,247.6296,67.8577
230090756,3,4,13.31,247.6778,70.1539
230091005,3,4,10.74,247.5743,71.2494
230091069,3,4,12.24,247.7630,71.5247
230091378,3,4,11.24,247.8308,70.9387
230091380,3,4,7.83,247.9273,70.9334
230091561,3,4,13.24,247.8185,70.1044
230091645,3,4,11.93,247.9508,69.7017
230091697,3,4,8.92,248.0332,69.4797
230091821,3,4,9.86,248.0002,68.9836
230091879,3,4,12.21,247.8552,68.7251
230093027,3,4,8.80,248.2358,67.5671
230110995,3,4,10.25,248.2906,68.3216
230111173,3,4,9.09,248.3640,68.9817
230111512,3,4,7.61,248.2969,70.5789
230111524,3,4,7.32,248.2791,70.6168
230111775,3,4,10.72,248.2095,71.6757
230112501,3,4,13.57,248.4316,69.1672
230112519,3,4,8.76,248.4531,69.0615
230112571,3,4,11.23,248.5896,68.8932
230112754,3,4,11.30,248.5091,68.2072
230112797,3,4,5.89,248.4788,68.0129
230113327,3,1,14.64,248.6445,66.1017
230114084,3,4,10.44,248.8516,68.3661
230114337,3,4,9.75,248.7324,69.2878
230114503,3,4,11.24,248.7826,69.9406
230114598,3,4,12.97,248.7336,70.3174
230114874,3,4,11.77,248.7164,71.5528
230115078,3,4,8.73,249.0447,71.4450
230115142,3,4,14.05,249.1113,71.1539
230115444,3,4,7.71,249.2464,69.8219
230115455,3,4,7.62,249.1621,69.7933
230115586,3,4,11.27,249.1350,69.2240
230116331,3,1,8.67,249.2333,66.6304
230117311,3,4,11.09,249.5425,68.8860
230117380,3,4,7.34,249.4991,69.1625
230117419,3,4,9.94,249.4597,69.3063
230117651,3,4,10.58,249.5074,70.1984
230117735,3,4,10.91,249.2928,70.5043
230118279,3,4,11.86,249.6413,71.2627
230118493,3,4,8.63,249.5895,70.3374
230118612,3,4,11.76,249.8527,69.8904
230118661,3,4,8.76,249.6721,69.6615
230118803,3,4,9.89,249.6422,69.0520
230119493,3,1,12.89,249.7894,66.5707
230119661,3,1,11.22,249.6467,66.0092
230119673,3,1,8.89,249.7843,65.9227
230120843,3,4,7.64,250.0885,70.2374
230120862,3,4,13.62,250.1266,70.3030
230121095,3,4,10.81,249.9239,71.2528
230121483,3,4,12.27,250.2547,70.9865
230122702,3,1,11.45,250.3971,66.7432
230124233,3,4,10.68,250.5891,70.7593
230124693,3,4,10.09,250.8827,71.0809
230124890,3,4,14.59,250.8758,70.3028
230125024,3,4,15.05,251.0428,69.7193
230125061,3,4,13.77,250.7769,69.5864
230125089,3,4,12.96,250.7997,69.5044
230125090,3,4,10.81,250.7777,69.5008
230125546,3,1,11.89,251.0051,67.7097
230125626,3,1,9.61,250.9561,67.4457
230126341,3,1,9.22,251.2042,66.7801
230127302,3,4,11.18,251.1156,70.4301
230129052,3,1,11.29,251.4363,66.8816
230129250,3,1,8.05,251.4608,66.1567
230129303,3,1,12.73,251.5968,66.0076
230129453,3,1,13.27,251.7196,66.3310
230129744,3,1,5.63,251.7694,67.2666
230129753,3,1,14.37,251.8273,67.2981
230129966,3,1,8.69,251.8207,68.0132
230129983,3,1,10.18,251.7981,68.0607
230130556,3,4,10.90,251.6805,70.0187
230130613,3,4,12.13,251.8481,70.3112
230130657,3,4,10.20,251.7929,70.5229
230130756,3,4,13.75,251.9176,70.9889
230131400,3,4,10.36,252.0769,70.1779
230131418,3,4,8.28,252.0109,70.1139
230132989,3,1,8.93,252.5000,67.2527
230134629,3,4,15.11,252.5808,70.5145
230135143,3,1,12.62,252.7197,68.7595
230135750,3,1,16.53,252.8576,66.5857
230136419,3,1,7.68,252.8981,67.6551
230136462,3,1,10.42,253.1063,67.8150
230136637,3,1,9.60,252.8752,68.5375
230283959,2,3,8.33,275.9277,46.0285
230292350,2,2,11.90,276.3997,47.7103
230292595,2,2,9.89,276.4286,47.7224
230293095,2,3,12.50,276.5579,46.8112
230293104,2,3,12.97,276.5345,46.8004
230298309,2,3,8.04,276.6533,45.4484
230298837,2,3,10.32,276.6253,46.3918
230299095,2,3,12.01,276.5843,46.8392
230375747,2,1,12.81,285.0207,63.4298
230375947,2,1,11.75,285.0870,63.0876
230376298,2,1,15.47,285.0248,62.3990
230376391,2,1,10.07,285.0940,62.2025
230376817,2,1,7.83,285.0518,61.4237
230377324,2,1,12.57,285.1534,60.5593
230377505,2,1,10.49,285.2056,60.2336
230377874,2,1,9.21,285.4140,60.2300
230378042,2,1,9.78,285.4506,60.4790
230378106,2,1,15.60,285.2819,60.6081
230378284,2,1,8.17,285.3115,60.8781
230378457,2,1,9.58,285.3044,61.2064
230378620,2,1,11.51,285.3528,61.5096
230379106,2,1,12.01,285.2932,62.4088
230379858,2,1,11.81,285.3781,63.8138
230381544,2,1,9.88,285.7099,64.4273
230381962,2,1,11.47,285.5558,63.5051
230382377,2,1,5.98,285.6293,62.7055
230382403,2,1,10.52,285.6756,62.6697
230382500,2,1,14.06,285.5789,62.4588
230383826,2,1,5.37,285.5209,60.1286
230384382,2,1,13.44,285.7311,60.5866
230384389,2,1,15.05,285.8336,60.5985
230385272,2,1,13.43,285.7724,62.0899
230385285,2,1,11.97,285.7750,62.0994
230385416,2,1,12.29,285.7369,62.3496
230385952,2,1,8.01,285.9016,63.3619
230386259,2,1,9.68,285.7285,63.9488
230386284,2,1,9.02,285.8230,63.9935
230386397,2,1,11.20,285.7861,64.2304
230386436,2,1,9.02,285.8221,64.2781
230386660,2,1,10.49,285.8826,64.7431
230386988,3,2,11.13,285.7292,65.3802
230387153,3,2,11.32,285.9217,65.7858
230387399,3,2,8.07,285.9898,65.5932
230388662,2,1,13.32,286.0699,63.1697
230389256,2,1,10.45,286.1567,62.1895
230389303,2,1,14.69,286.2039,62.1274
230389395,2,1,9.40,286.0727,61.9256
230389915,2,1,10.36,286.1018,61.1375
230389935,2,1,14.69,286.1937,61.1081
230390207,2,1,13.41,286.0027,60.6978
230390629,2,1,11.68,286.1643,60.0679
230390765,2,1,10.47,286.3537,60.0557
230391018,2,1,8.57,286.3825,60.4682
230391157,2,1,10.85,286.2245,60.7018
230391647,2,1,13.01,286.2496,61.4586
230391988,2,1,12.90,286.3438,61.9815
230392244,2,1,10.37,286.3710,62.3837
230394586,2,1,11.59,286.6603,65.0168
230394587,2,1,11.97,286.6579,65.0164
230394694,2,1,8.16,286.6097,64.7997
230395147,2,1,11.73,286.4912,63.9120
230395228,2,1,12.35,286.6733,63.7545
230396132,2,1,12.18,286.5727,62.1122
230396780,2,1,16.36,286.7044,61.1033
230397129,2,1,9.58,286.5085,60.5646
230397942,1,4,8.16,307.1753,30.0288
230401224,1,4,9.49,307.1747,30.8022
230402907,1,4,16.66,307.0587,31.1840
230403942,1,4,9.61,307.1757,31.4000
230407811,1,1,8.76,307.1051,32.2234
230437453,1,1,11.93,307.0944,34.2021
230438474,1,1,11.04,307.0537,34.3894
230439532,1,1,11.18,307.1877,34.5882
230446029,1,1,9.73,307.0661,35.9341
230447855,1,4,3.61,307.3489,30.3685
230449676,1,4,9.21,307.3633,30.8062
230451119,1,4,12.90,307.3741,31.1505
230478637,1,1,10.97,307.3703,32.7973
230482557,1,1,11.37,307.4091,33.5894
230483665,1,1,5.96,307.4000,33.8370
230498474,1,1,10.49,307.5553,34.8903
230498862,1,1,10.33,307.4952,34.8004
230520422,1,4,12.57,307.5872,30.2593
230556812,1,1,12.31,307.6983,33.4281
230595203,1,1,11.72,307.8107,34.7133
230598045,1,1,13.99,307.8269,34.1230
230614848,1,4,11.10,307.8470,30.7108
230615307,1,4,11.54,307.8013,30.5956
230618301,1,4,8.72,308.0316,30.0706
230619047,1,4,5.85,307.9318,30.2609
230629075,1,1,5.28,307.9386,32.5226
230629260,1,1,5.49,307.9021,32.5645
230631051,1,1,10.51,307.9534,32.9115
230634229,1,1,8.30,307.9705,33.5299
230672775,1,1,8.25,312.0926,34.6445
230673581,1,1,10.92,312.0693,34.4567
230676778,1,1,8.18,312.0727,33.6649
230688010,1,4,18.00,312.0275,30.4850
230709907,1,4,11.38,312.2063,30.4769
230710990,1,4,5.95,312.1562,30.7925
230720239,1,1,11.09,312.1608,33.4179
230722452,1,1,11.57,312.1030,33.9611
230725527,1,1,11.66,312.1560,34.7044
230726904,1,1,13.57,312.2040,35.0075
230731718,1,1,10.30,312.3226,35.8331
230733041,1,1,4.92,312.3003,35.5634
230740476,1,1,13.69,312.2552,33.8315
230741378,1,1,13.73,312.3628,33.6117
230746433,1,4,7.38,312.3165,32.2832
230775376,1,4,13.82,312.4132,30.0818
230779494,1,4,13.81,312.4103,31.3628
230780974,1,4,11.74,312.4388,31.7943
230811404,1,1,11.66,312.4494,34.3823
230816208,1,1,14.22,312.5145,35.4571
230820877,1,1,11.09,312.6191,35.3962
230828401,1,1,13.27,312.5479,33.5584
230828714,1,1,14.87,312.5568,33.4761
230835552,1,4,11.40,312.5692,31.6035
230836191,1,4,11.26,312.5774,31.4209
230837462,1,4,8.69,312.5408,31.0508
230839530,1,4,7.88,312.6512,30.4130
230839595,1,4,13.15,312.6322,30.3947
230839605,1,4,13.02,312.6333,30.3916
230842230,1,4,8.24,312.7061,30.2994
230846416,1,4,8.04,312.6993,31.5959
230853647,1,1,10.32,312.6906,33.5950
230858320,1,1,5.77,312.7335,34.7541
230861869,1,1,10.96,312.7551,35.5817
230863967,1,1,8.14,312.8975,35.7923
230891207,1,1,11.59,312.8250,33.8123
232520672,4,2,8.00,192.5477,77.4900
232520712,4,2,16.44,192.5365,77.2223
232520766,4,2,10.69,192.3092,76.7942
232521058,4,2,12.57,192.2705,74.5378
232521096,4,2,8.43,192.4046,74.2161
232521209,4,2,13.47,192.4728,73.5912
232521456,4,2,10.04,192.4177,72.1514
232521983,4,2,12.10,192.7037,74.6621
232522132,4,2,10.92,192.8134,75.4765
232522196,4,2,15.47,192.6660,75.8834
232522304,4,2,8.03,192.7904,76.5967
232522472,4,2,9.17,192.9414,77.6355
232522564,4,2,8.76,193.2123,77.6896
232522616,4,2,9.38,193.0987,77.3557
232523321,4,2,12.35,193.0338,73.5688
232523752,4,2,8.03,193.5060,72.7674
232524084,4,2,8.10,193.4753,74.6606
232524204,4,2,12.06,193.6019,75.4520
232524483,4,2,9.59,193.4755,77.2037
232524621,4,2,15.65,194.1136,77.8837
232524676,4,2,10.31,194.0090,77.5530
232524725,4,2,8.37,194.1978,77.2064
232524855,4,2,10.10,193.9908,76.4029
232524921,4,2,13.55,193.9571,75.9945
232525334,4,2,10.90,194.0172,73.7333
232525474,4,2,12.18,193.8690,73.0552
232526332,4,2,9.30,194.2355,75.4727
232526380,4,2,11.19,194.5822,75.6503
232526576,4,2,9.34,194.6037,76.6893
232535451,3,4,10.26,226.7303,71.2100
232535880,3,4,11.04,226.7274,69.0291
232536198,3,4,9.87,226.6582,67.6267
232537437,3,4,7.52,227.1495,70.1469
232537907,3,4,8.92,227.4918,71.3177
232537994,3,4,13.74,227.4268,70.8526
232538104,3,4,10.91,227.2599,70.2680
232538327,3,4,13.42,227.4030,69.1917
232538464,3,4,10.71,227.2401,68.5757
232538870,3,4,9.99,227.4601,66.7501
232538889,3,4,10.28,227.2764,66.6678
232538945,3,4,12.39,227.2256,66.4414
232539420,3,4,8.91,227.7949,67.6219
232539455,3,4,6.04,227.6854,67.7810
232539618,3,4,17.05,227.5870,68.6528
232539656,3,4,13.82,227.7956,68.8493
232540069,3,4,10.16,227.5079,71.0588
232540264,3,4,8.47,227.8668,71.8414
232540624,3,4,9.87,228.0297,69.9366
232540641,3,4,7.78,227.9997,69.8712
232540846,3,4,10.47,227.9295,68.7749
232540911,3,4,10.46,228.0254,68.4497
232541198,3,4,9.91,228.0739,67.0812
232541676,3,4,8.08,228.1039,66.9753
232542635,3,4,13.39,228.3181,71.6218
232543289,3,4,8.61,228.5097,68.7978
232563862,3,4,14.58,228.5850,67.5521
232563914,3,4,4.66,228.6632,67.3444
232563917,3,4,11.73,228.6682,67.3189
232564158,3,4,14.27,228.4908,66.1660
232602423,3,1,9.43,257.6531,63.4918
232602607,3,1,9.94,257.7840,62.9526
232602795,3,1,9.72,257.7505,62.3735
232603104,3,1,9.71,257.6666,61.3072
232603143,3,1,10.08,257.7581,61.1973
232603239,3,1,13.39,257.8128,60.9420
232605099,3,1,16.39,257.9268,64.4800
232606278,3,1,7.38,258.0967,63.3531
232606431,3,1,5.48,258.1360,62.8746
232606786,3,1,8.23,258.2140,61.8538
232607090,3,1,11.48,258.2623,60.8978
232607180,3,1,12.59,258.1576,60.5544
232607684,3,1,13.62,258.5260,60.7886
232608294,3,1,16.04,258.5265,62.6469
232608892,3,1,12.94,258.4354,64.3745
232608943,3,1,11.88,258.4504,64.5662
232609078,3,1,8.27,258.5430,65.0119
232609322,3,1,8.84,258.3675,65.7792
232609966,3,1,9.54,258.7749,64.0796
232610052,3,1,10.66,258.6329,63.8291
232610190,3,1,5.62,258.6422,63.3530
232610443,3,1,9.63,258.5756,62.5887
232610445,3,1,13.28,258.5797,62.5864
232610477,3,1,11.57,258.7007,62.4968
232610674,3,1,9.98,258.6351,61.9009
232611034,3,1,11.61,258.5801,60.8151
232611387,3,1,12.70,258.8674,60.0981
232611743,3,1,10.27,258.9480,61.0890
232611886,3,1,13.25,259.0282,61.5220
232612416,3,1,11.12,259.0236,63.1055
232612421,3,1,13.88,259.0271,63.1140
232612839,3,1,8.45,258.8168,64.4383
232612846,3,1,10.44,258.8257,64.4661
232612888,3,1,12.72,258.9962,64.6181
232613911,3,1,11.58,259.1972,63.9241
232614023,3,1,8.94,259.1430,63.5694
232614280,3,1,10.30,259.1798,62.6989
232614306,3,1,7.97,259.2725,62.6204
232614323,3,1,7.38,259.2432,62.5788
232614537,3,1,10.44,259.1013,61.9249
232614734,3,1,9.95,259.2129,61.3426
232614964,3,1,5.38,259.1220,60.6707
232615002,3,1,9.83,259.2116,60.5791
232615325,3,1,9.39,259.4842,60.1740
232615474,3,1,14.58,259.4938,60.6558
232615808,3,1,9.58,259.3682,61.6718
232615938,3,1,11.76,259.4218,62.0736
232616000,3,1,11.88,259.4738,62.2694
232616019,3,1,13.13,259.4800,62.3412
232616284,3,1,8.12,259.3921,63.2407
232616502,3,1,11.15,259.3919,63.9973
232616596,3,1,10.94,259.4930,64.2834
232616666,3,1,12.68,259.4412,64.5278
232617075,3,1,8.05,268.2636,59.9550
232617358,3,1,10.16,268.2650,59.2277
232617398,3,1,11.30,268.2560,59.1000
232617675,2,2,13.98,268.1480,58.4452
232618043,2,2,9.88,268.2170,57.6167
232618367,2,2,10.98,268.2325,56.9033
232618847,2,2,11.54,268.2740,55.8153
232619085,2,2,12.24,268.2640,55.2567
232619612,2,2,10.02,268.1407,54.0737
232619896,2,2,9.90,268.4293,54.4000
232620511,2,2,9.66,268.4897,55.7320
