pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
Kepler-33 c,0,Published Confirmed,13.17600000,,,0,,,,,0.39000,1.24000,-0.32000,0,2.600,0.550,-0.550,0,0.232,0.049,-0.049,0,0.39000,1.24000,-0.32000,0,0.00123,0.00390,-0.00101,0,Mass,0.13000,0.49000,-0.11000,0,,,,,,,,,,,,,,,,,1.69,0.26,-0.42,0,1.10,0.12,-0.11,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 d,0,Published Confirmed,21.77600000,,,0,,,,,11.70000,10.00000,-7.40000,0,4.980,1.170,-1.120,0,0.444,0.104,-0.100,0,11.70000,10.00000,-7.40000,0,0.03700,0.03100,-0.02300,0,Mass,,,,,,,,,,,,,,,,,,,,,1.69,,,0,1.10,,,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 d,0,Published Confirmed,21.77600000,,,0,,,,,3.91000,1.87000,-1.80000,0,4.580,0.960,-0.960,0,0.409,0.086,-0.086,0,3.91000,1.87000,-1.80000,0,0.01230,0.00588,-0.00566,0,Mass,0.25000,0.22000,-0.16000,0,,,,,,,,,,,,,,,,,1.69,0.26,-0.42,0,1.10,0.12,-0.11,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 d,0,Published Confirmed,21.77600000,,,0,,,,,4.10000,1.70000,-2.00000,0,4.600,1.000,-0.900,0,0.410,0.089,-0.080,0,4.10000,1.70000,-2.00000,0,0.01290,0.00535,-0.00629,0,Mass,0.20000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,,,,,1.10,0.10,-0.10,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 e,0,Published Confirmed,31.78500000,,,0,,,,,12.80000,12.30000,-9.20000,0,3.740,0.880,-0.840,0,0.334,0.079,-0.075,0,12.80000,12.30000,-9.20000,0,0.04000,0.03900,-0.02900,0,Mass,,,,,,,,,,,,,,,,,,,,,1.69,,,0,1.10,,,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 e,0,Published Confirmed,31.78400000,,,0,,,,,5.50000,1.20000,-1.10000,0,3.500,0.800,-0.700,0,0.312,0.071,-0.062,0,5.50000,1.20000,-1.10000,0,0.01730,0.00378,-0.00346,0,Mass,0.80000,0.40000,-0.40000,0,,,,,,,,,,,,,,,,,,,,,1.10,0.10,-0.10,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 e,0,Published Confirmed,31.78400000,,,0,,,,,5.57000,1.16000,-1.07000,0,3.530,0.750,-0.730,0,0.315,0.067,-0.065,0,5.57000,1.16000,-1.07000,0,0.01753,0.00365,-0.00337,0,Mass,0.83000,0.47000,-0.41000,0,,,,,,,,,,,,,,,,,1.69,0.26,-0.42,0,1.10,0.12,-0.11,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 f,0,Published Confirmed,41.02900000,,,0,,,,,9.65000,1.84000,-1.66000,0,4.000,0.850,-0.840,0,0.357,0.076,-0.075,0,9.65000,1.84000,-1.66000,0,0.03036,0.00579,-0.00522,0,Mass,0.99000,0.55000,-0.49000,0,,,,,,,,,,,,,,,,,1.69,0.26,-0.42,0,1.10,0.12,-0.11,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 f,0,Published Confirmed,41.02800000,,,0,,,,,25.20000,13.90000,-10.20000,0,4.150,0.980,-0.930,0,0.370,0.087,-0.083,0,25.20000,13.90000,-10.20000,0,0.07900,0.04400,-0.03200,0,Mass,,,,,,,,,,,,,,,,,,,,,1.69,,,0,1.10,,,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-33 f,0,Published Confirmed,41.02800000,,,0,,,,,9.60000,1.70000,-1.80000,0,4.000,0.800,-0.900,0,0.357,0.071,-0.080,0,9.60000,1.70000,-1.80000,0,0.03020,0.00535,-0.00566,0,Mass,0.90000,0.50000,-0.50000,0,,,,,,,,,,,,,,,,,,,,,1.10,0.10,-0.10,0,,,,,,,,,12.8710000,0.0200000,-0.0200000
Kepler-333 b,0,Published Confirmed,12.55100000,,,0,,,,,28.20000,29.00000,-24.10000,0,1.610,0.170,-0.170,0,0.144,0.015,-0.015,0,28.20000,29.00000,-24.10000,0,0.08900,0.09100,-0.07600,0,Mass,,,,,,,,,,,,,,,,,,,,,0.64,,,0,0.67,,,0,,,,,,,,,12.8600000,0.0230000,-0.0230000
Kepler-338 b,0,Published Confirmed,13.72700000,,,0,,,,,30.60000,24.20000,-21.10000,0,2.430,0.110,-0.110,0,0.217,0.010,-0.010,0,30.60000,24.20000,-21.10000,0,0.09600,0.07600,-0.06600,0,Mass,,,,,,,,,,,,,,,,,,,,,1.74,,,0,1.14,,,0,,,,,,,,,11.0980000,0.0300000,-0.0300000
Kepler-338 e,1,Published Confirmed,9.34100000,,,0,,,,,8.50000,7.20000,-6.30000,0,1.560,0.070,-0.070,0,0.139,0.006,-0.006,0,8.50000,7.20000,-6.30000,0,0.02700,0.02300,-0.02000,0,Mass,,,,,,,,,,,,,,,,,,,,,1.74,,,0,1.14,,,0,,,,,,,,,11.0980000,0.0300000,-0.0300000
Kepler-339 c,0,Published Confirmed,6.98800000,,,0,,,,,7.30000,7.80000,-6.20000,0,1.160,0.450,-0.090,0,0.103,0.040,-0.008,0,7.30000,7.80000,-6.20000,0,0.02300,0.02500,-0.02000,0,Mass,,,,,,,,,,,,,,,,,,,,,0.81,,,0,0.88,,,0,,,,,,,,,13.2800000,0.0250000,-0.0250000
Kepler-339 d,0,Published Confirmed,10.55800000,,,0,,,,,14.70000,14.10000,-10.00000,0,1.180,0.460,-0.090,0,0.105,0.041,-0.008,0,14.70000,14.10000,-10.00000,0,0.04600,0.04400,-0.03100,0,Mass,,,,,,,,,,,,,,,,,,,,,0.81,,,0,0.88,,,0,,,,,,,,,13.2800000,0.0250000,-0.0250000
Kepler-34 b,1,Published Confirmed,288.82200000,0.06300000,-0.08100000,0,1.089600,0.000900,-0.000900,0,69.92000,3.49600,-3.17800,0,8.564,0.135,-0.157,0,0.764,0.012,-0.014,0,69.92000,3.49600,-3.17800,0,0.22000,0.01100,-0.01000,0,Mass,0.61300,0.04500,-0.04100,0,0.182000,0.016000,-0.020000,0,,,,,,,,,,,,,1.16,0.00,0.00,0,1.05,0.00,0.00,0,-0.070,0.150,-0.150,0,,,,,13.6050000,0.0250000,-0.0250000
Kepler-345 b,0,Published Confirmed,7.41600000,,,0,,,,,0.50000,0.30000,-0.30000,0,0.800,0.100,-0.100,0,0.071,0.009,-0.009,0,0.50000,0.30000,-0.30000,0,0.00157,0.00094,-0.00094,0,Mass,5.20000,3.30000,-3.40000,0,,,,,,,,,,,,,,,,,,,,,0.70,0.03,-0.04,0,,,,,,,,,12.3090000,0.0250000,-0.0250000
Kepler-345 c,0,Published Confirmed,9.38700000,,,0,,,,,2.20000,0.90000,-0.90000,0,1.300,0.100,-0.100,0,0.116,0.009,-0.009,0,2.20000,0.90000,-0.90000,0,0.00692,0.00283,-0.00283,0,Mass,4.80000,2.40000,-2.20000,0,,,,,,,,,,,,,,,,,,,,,0.70,0.03,-0.04,0,,,,,,,,,12.3090000,0.0250000,-0.0250000
Kepler-349 b,0,Published Confirmed,5.93000000,,,0,,,,,94.50000,70.80000,-60.30000,0,1.860,0.650,-0.150,0,0.166,0.058,-0.013,0,94.50000,70.80000,-60.30000,0,0.29700,0.22300,-0.19000,0,Mass,,,,,,,,,,,,,,,,,,,,,0.91,,,0,1.00,,,0,,,,,,,,,13.5840000,0.0240000,-0.0240000
Kepler-35 b,1,Published Confirmed,131.45800000,0.07700000,-0.10500000,0,0.603470,0.001010,-0.001030,0,40.36300,6.35600,-6.35600,0,8.160,0.157,-0.157,0,0.728,0.014,-0.014,0,40.36300,6.35600,-6.35600,0,0.12700,0.02000,-0.02000,0,Mass,0.41000,0.07000,-0.06900,0,0.042000,0.007000,-0.004000,0,,,,,,,,,,,,,1.03,0.00,0.00,0,0.89,0.01,-0.01,0,-0.340,0.200,-0.200,0,,,,,14.4250000,0.0350000,-0.0350000
Kepler-350 c,0,Published Confirmed,17.84800000,,,0,,,,,7.20000,8.50000,-5.90000,0,2.530,1.160,-0.490,0,0.226,0.103,-0.044,0,7.20000,8.50000,-5.90000,0,0.02300,0.02700,-0.01900,0,Mass,,,,,,,,,,,,,,,,,,,,,1.25,,,0,1.00,,,0,,,,,,,,,12.7180000,0.0230000,-0.0230000
Kepler-350 c,1,Published Confirmed,17.84900000,,,0,,,,,6.10000,3.30000,-3.20000,0,3.100,1.420,-0.600,0,0.277,0.127,-0.054,0,6.10000,3.30000,-3.20000,0,0.01900,0.01000,-0.01000,0,Mass,,,,,,,,,,,,,,,,,,,,,1.25,0.57,-0.24,0,1.00,0.20,-0.12,0,,,,,,,,,12.7180000,0.0230000,-0.0230000
Kepler-350 d,0,Published Confirmed,26.13600000,,,0,,,,,14.80000,12.30000,-6.80000,0,2.280,1.040,-0.440,0,0.203,0.093,-0.039,0,14.80000,12.30000,-6.80000,0,0.04700,0.03900,-0.02100,0,Mass,,,,,,,,,,,,,,,,,,,,,1.25,,,0,1.00,,,0,,,,,,,,,12.7180000,0.0230000,-0.0230000
Kepler-350 d,1,Published Confirmed,26.13600000,,,0,,,,,14.90000,5.30000,-4.70000,0,2.800,1.280,-0.540,0,0.250,0.114,-0.048,0,14.90000,5.30000,-4.70000,0,0.04700,0.01700,-0.01500,0,Mass,,,,,,,,,,,,,,,,,,,,,1.25,0.57,-0.24,0,1.00,0.20,-0.12,0,,,,,,,,,12.7180000,0.0230000,-0.0230000
Kepler-351 b,0,Published Confirmed,37.05300000,,,0,,,,,4.80000,5.70000,-4.70000,0,3.030,1.330,-0.240,0,0.270,0.119,-0.021,0,4.80000,5.70000,-4.70000,0,0.01500,0.01800,-0.01500,0,Mass,,,,,,,,,,,,,,,,,,,,,0.84,,,0,0.91,,,0,,,,,,,,,14.6690000,0.0370000,-0.0370000
Kepler-351 c,0,Published Confirmed,57.24800000,,,0,,,,,11.10000,9.90000,-7.60000,0,3.160,1.380,-0.250,0,0.282,0.123,-0.022,0,11.10000,9.90000,-7.60000,0,0.03500,0.03100,-0.02400,0,Mass,,,,,,,,,,,,,,,,,,,,,0.84,,,0,0.91,,,0,,,,,,,,,14.6690000,0.0370000,-0.0370000
Kepler-359 c,0,Published Confirmed,57.69300000,,,0,,,,,2.90000,2.40000,-1.90000,0,4.800,1.000,-0.900,0,0.428,0.089,-0.080,0,2.90000,2.40000,-1.90000,0,0.00912,0.00755,-0.00598,0,Mass,0.10000,0.20000,-0.10000,0,,,,,,,,,,,,,,,,,,,,,1.10,0.20,-0.10,0,,,,,,,,,14.7360000,0.0320000,-0.0320000
Kepler-359 d,0,Published Confirmed,77.08300000,,,0,,,,,2.70000,2.50000,-1.50000,0,4.600,0.900,-0.900,0,0.410,0.080,-0.080,0,2.70000,2.50000,-1.50000,0,0.00850,0.00787,-0.00472,0,Mass,0.10000,0.20000,-0.10000,0,,,,,,,,,,,,,,,,,,,,,1.10,0.20,-0.10,0,,,,,,,,,14.7360000,0.0320000,-0.0320000
Kepler-36 b,1,Published Confirmed,13.86825000,0.00050000,-0.00050000,0,,,,,3.83000,0.11000,-0.10000,0,1.498,0.061,-0.049,0,0.134,0.005,-0.004,0,3.83000,0.11000,-0.10000,0,0.01205,0.00035,-0.00031,0,Mass,6.26000,0.79000,-0.64000,0,0.000000,,,0,247.00,32.00,-32.00,0,,,,,,,,,1.63,0.04,-0.04,0,1.03,0.02,-0.02,0,-0.180,0.040,-0.040,0,,,,,11.1240000,0.0230000,-0.0230000
Kepler-36 b,0,Published Confirmed,13.84800000,,,0,,,,,3.90000,0.20000,-0.20000,0,1.500,0.100,-0.100,0,0.134,0.009,-0.009,0,3.90000,0.20000,-0.20000,0,0.01227,0.00063,-0.00063,0,Mass,7.00000,1.00000,-1.10000,0,,,,,,,,,,,,,,,,,,,,,1.00,0.04,-0.04,0,,,,,,,,,11.1240000,0.0230000,-0.0230000
Kepler-36 b,0,Published Confirmed,13.84903900,0.00007800,-0.00007800,0,,,,,5.56000,0.41000,-0.45000,0,1.582,0.015,-0.015,0,0.141,0.001,-0.001,0,5.56000,0.41000,-0.45000,0,0.01749,0.00129,-0.00142,0,Mass,,,,,,,,,,,,,,,,,,,,,1.63,0.02,-0.02,0,1.03,0.02,-0.01,0,,,,,,,,,11.1240000,0.0230000,-0.0230000
Kepler-36 b,0,Published Confirmed,13.83989000,0.00082000,-0.00060000,0,0.115300,0.001500,-0.001500,0,4.45000,0.33000,-0.27000,0,1.486,0.035,-0.035,0,0.133,0.003,-0.003,0,4.45000,0.33000,-0.27000,0,0.01400,0.00100,-0.00100,0,Mass,7.46000,0.74000,-0.59000,0,0.039000,,,1,,,,,978,11,-11,0,,,,,1.63,0.02,-0.02,0,1.07,0.04,-0.04,0,-0.200,0.060,-0.060,0,6.800,1.000,-1.000,0,11.1240000,0.0230000,-0.0230000
Kepler-36 c,0,Published Confirmed,16.23855000,0.00038000,-0.00054000,0,0.128300,0.001600,-0.001600,0,8.08000,0.60000,-0.46000,0,3.679,0.054,-0.054,0,0.328,0.005,-0.005,0,8.08000,0.60000,-0.46000,0,0.02500,0.00200,-0.00100,0,Mass,0.89000,0.07000,-0.05000,0,0.033000,,,1,,,,,928,10,-10,0,,,,,1.63,0.02,-0.02,0,1.07,0.04,-0.04,0,-0.200,0.060,-0.060,0,6.800,1.000,-1.000,0,11.1240000,0.0230000,-0.0230000
Kepler-36 c,0,Published Confirmed,16.23300000,,,0,,,,,7.50000,0.30000,-0.30000,0,3.800,0.200,-0.200,0,0.339,0.018,-0.018,0,7.50000,0.30000,-0.30000,0,0.02360,0.00094,-0.00094,0,Mass,0.80000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,,,,,1.00,0.04,-0.04,0,,,,,,,,,11.1240000,0.0230000,-0.0230000
Kepler-36 c,1,Published Confirmed,16.21865000,0.00010000,-0.00010000,0,,,,,7.13000,0.18000,-0.18000,0,3.679,0.096,-0.091,0,0.328,0.009,-0.008,0,7.13000,0.18000,-0.18000,0,0.02243,0.00057,-0.00057,0,Mass,0.78700,0.06500,-0.06200,0,0.000000,,,0,191.00,9.70,-10.40,0,,,,,0.1860,0.0800,-0.1310,0,1.63,0.04,-0.04,0,1.03,0.02,-0.02,0,-0.180,0.040,-0.040,0,,,,,11.1240000,0.0230000,-0.0230000
Kepler-36 c,0,Published Confirmed,16.23187130,0.00000940,-0.00000940,0,,,,,9.61000,0.79000,-0.89000,0,3.692,0.010,-0.010,0,0.329,0.001,-0.001,0,9.61000,0.79000,-0.89000,0,0.03024,0.00249,-0.00280,0,Mass,,,,,,,,,,,,,,,,,,,,,1.63,0.02,-0.02,0,1.03,0.02,-0.01,0,,,,,,,,,11.1240000,0.0230000,-0.0230000
Kepler-363 c,0,Published Confirmed,7.54200000,,,0,,,,,66.40000,71.90000,-56.60000,0,2.410,0.680,-1.040,0,0.215,0.061,-0.093,0,66.40000,71.90000,-56.60000,0,0.20900,0.22600,-0.17800,0,Mass,,,,,,,,,,,,,,,,,,,,,2.13,,,0,1.28,,,0,,,,,,,,,12.1110000,0.0240000,-0.0240000
Kepler-37 b,0,Published Confirmed,13.36750000,,,0,,,,,10.00000,,,1,0.320,0.020,-0.020,0,0.029,0.002,-0.002,0,10.00000,,,1,0.03146,,,1,Mass,,,,,,,,,,,,,,,,,0.4800,0.1300,-0.1300,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,5.660,,,0,8.3560000,0.0180000,-0.0180000
Kepler-37 b,1,Published Confirmed,13.36702000,0.00006000,-0.00006000,0,0.101900,0.001400,-0.001400,0,0.79000,,,1,0.310,0.006,-0.008,0,0.028,0.001,-0.001,0,0.79000,,,1,0.00249,,,1,Mass,140.00000,,,1,0.098000,,,1,44.50,2.80,-2.80,0,718,10,-10,0,,,,,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,-0.360,0.050,-0.050,0,7.600,3.400,-3.100,0,8.3560000,0.0180000,-0.0180000
Kepler-37 b,0,Published Confirmed,13.36731000,0.00007100,-0.00007100,0,,,,,3.17830,3.17830,-3.17830,0,0.296,0.037,-0.037,0,0.026,0.003,-0.003,0,3.17830,3.17830,-3.17830,0,0.01000,0.01000,-0.01000,0,Mass,,,,,0.000000,,,0,,,,,,,,,,,,,0.79,0.03,-0.03,0,0.87,0.15,-0.15,0,-0.320,,,0,,,,,8.3560000,0.0180000,-0.0180000
Kepler-37 c,1,Published Confirmed,21.30184800,0.00001800,-0.00001800,0,0.139000,0.002000,-0.002000,0,1.30000,,,1,0.755,0.033,-0.055,0,0.067,0.003,-0.005,0,1.30000,,,1,0.00409,,,1,Mass,15.00000,,,1,0.099000,,,1,23.90,1.50,-1.50,0,615,9,-9,0,,,,,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,-0.360,0.050,-0.050,0,7.600,3.400,-3.100,0,8.3560000,0.0180000,-0.0180000
Kepler-37 c,0,Published Confirmed,21.30200000,,,0,,,,,12.00000,,,1,0.750,0.030,-0.030,0,0.067,0.003,-0.003,0,12.00000,,,1,0.03776,,,1,Mass,,,,,,,,,,,,,,,,,0.4300,0.0200,-0.0200,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,5.660,,,0,8.3560000,0.0180000,-0.0180000
Kepler-37 d,0,Published Confirmed,39.79220000,,,0,,,,,12.20000,,,1,1.940,0.060,-0.060,0,0.173,0.005,-0.005,0,12.20000,,,1,0.03839,,,1,Mass,,,,,,,,,,,,,,,,,0.5300,0.0100,-0.0100,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,5.660,,,0,8.3560000,0.0180000,-0.0180000
Kepler-37 d,0,Published Confirmed,39.79200000,,,0,,,,,62.50000,55.40000,-40.80000,0,2.000,0.070,-0.070,0,0.178,0.006,-0.006,0,62.50000,55.40000,-40.80000,0,0.19700,0.17400,-0.12800,0,Mass,,,,,,,,,,,,,,,,,,,,,0.77,,,0,0.80,,,0,,,,,,,,,8.3560000,0.0180000,-0.0180000
Kepler-37 d,1,Published Confirmed,39.79226220,0.00000650,-0.00000650,0,0.210900,0.003000,-0.003000,0,2.00000,,,1,2.030,0.030,-0.039,0,0.181,0.003,-0.003,0,2.00000,,,1,0.00629,,,1,Mass,1.30000,,,1,0.100000,,,1,10.39,0.65,-0.65,0,499,7,-7,0,,,,,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,-0.360,0.050,-0.050,0,7.600,3.400,-3.100,0,8.3560000,0.0180000,-0.0180000
Kepler-38 b,1,Published Confirmed,105.59900000,0.03800000,-0.05300000,0,0.463200,0.008200,-0.009200,0,122.00000,,,1,4.300,0.110,-0.110,0,0.384,0.010,-0.010,0,122.00000,,,1,0.38400,,,1,Mass,,,,,0.032000,,,1,,,,,475,,,0,,,,,1.75,0.03,-0.03,0,0.94,0.06,-0.06,0,-0.110,0.080,-0.080,0,10.000,3.000,-3.000,0,12.7300000,0.0230000,-0.0230000
Kepler-385 b,0,Published Confirmed,10.04400000,,,0,,,,,12.80000,11.40000,-6.80000,0,2.790,1.620,-0.350,0,0.249,0.145,-0.031,0,12.80000,11.40000,-6.80000,0,0.04000,0.03600,-0.02100,0,Mass,,,,,,,,,,,,,,,,,,,,,1.15,,,0,1.09,,,0,,,,,,,,,14.1560000,0.0270000,-0.0270000
Kepler-385 c,0,Published Confirmed,15.16200000,,,0,,,,,13.20000,16.80000,-9.00000,0,3.100,1.810,-0.390,0,0.277,0.161,-0.035,0,13.20000,16.80000,-9.00000,0,0.04200,0.05300,-0.02800,0,Mass,,,,,,,,,,,,,,,,,,,,,1.15,,,0,1.09,,,0,,,,,,,,,14.1560000,0.0270000,-0.0270000
Kepler-39 b,0,Published Confirmed,21.08721000,0.00003700,-0.00003700,0,0.163500,0.002700,-0.002800,0,6388.38300,349.61300,-349.61300,0,13.899,1.009,-1.121,0,1.240,0.090,-0.100,0,6388.38300,349.61300,-349.61300,0,20.10000,1.10000,-1.10000,0,Mass,13.00000,3.70000,-2.70000,0,0.130000,,,1,,,,,,,,,,,,,1.40,0.10,-0.10,0,1.29,0.06,-0.07,0,0.100,0.140,-0.140,0,2.100,0.800,-0.900,0,13.2360000,0.0250000,-0.0250000
Kepler-39 b,0,Published Confirmed,21.08716800,0.00002100,-0.00002100,0,0.153900,0.007400,-0.007400,0,5689.15700,572.09400,-572.09400,0,12.240,0.874,-0.874,0,1.092,0.078,-0.078,0,5689.15700,572.09400,-572.09400,0,17.90000,1.80000,-1.80000,0,Mass,17.20000,2.80000,-2.80000,0,,,,,,,,,851,25,-25,0,,,,,1.23,0.09,-0.09,0,1.08,0.16,-0.16,0,-0.290,0.100,-0.100,0,4.400,2.300,-4.200,0,13.2360000,0.0250000,-0.0250000
Kepler-39 b,0,Published Confirmed,21.08740000,0.00020000,-0.00020000,0,0.155000,0.003000,-0.003000,0,5720.70000,295.57000,-289.21000,0,13.680,1.350,-1.120,0,1.220,0.120,-0.100,0,5720.70000,295.57000,-289.21000,0,18.00000,0.93000,-0.91000,0,Mass,12.40000,3.40000,-2.60000,0,0.121000,0.022000,-0.023000,0,,,,,905,39,-37,0,0.4300,0.1100,-0.1800,0,1.39,0.11,-0.10,0,1.10,0.07,-0.06,0,-0.290,0.100,-0.100,0,4.400,1.000,-1.000,0,13.2360000,0.0250000,-0.0250000
Kepler-39 b,1,Published Confirmed,21.08721000,0.00003700,-0.00003700,0,0.164000,0.003000,-0.003000,0,6388.10000,413.20000,-381.40000,0,13.900,1.010,-1.120,0,1.240,0.090,-0.100,0,6388.10000,413.20000,-381.40000,0,20.10000,1.30000,-1.30000,0,Mass,13.00000,3.00000,-2.20000,0,0.112000,0.057000,-0.057000,0,,,,,897,29,-29,0,0.3600,0.0500,-0.0800,0,1.40,0.10,-0.10,0,1.29,0.06,-0.07,0,0.100,0.140,-0.140,0,2.100,0.800,-0.900,0,13.2360000,0.0250000,-0.0250000
Kepler-396 b,1,Published Confirmed,42.99400000,,,0,,,,,75.50000,11.80000,-5.80000,0,3.500,1.280,-0.650,0,0.312,0.114,-0.058,0,75.50000,11.80000,-5.80000,0,0.23800,0.03700,-0.01800,0,Mass,,,,,,,,,,,,,,,,,,,,,1.06,0.39,-0.20,0,0.85,0.13,-0.06,0,,,,,,,,,10.6720000,0.0210000,-0.0210000
Kepler-396 c,1,Published Confirmed,88.50500000,,,0,,,,,17.90000,2.80000,-1.30000,0,5.300,1.950,-0.990,0,0.473,0.174,-0.088,0,17.90000,2.80000,-1.30000,0,0.05600,0.00900,-0.00400,0,Mass,,,,,,,,,,,,,,,,,,,,,1.06,0.39,-0.20,0,0.85,0.13,-0.06,0,,,,,,,,,10.6720000,0.0210000,-0.0210000
Kepler-4 b,1,Published Confirmed,3.21346000,0.00022000,-0.00022000,0,0.045600,0.000900,-0.000900,0,24.47200,3.81400,-3.81400,0,4.002,0.213,-0.213,0,0.357,0.019,-0.019,0,24.47200,3.81400,-3.81400,0,0.07700,0.01200,-0.01200,0,Mass,1.91000,0.36000,-0.47000,0,0.000000,,,0,,,,,1650,200,-200,0,0.0220,0.2340,-0.0220,0,1.49,0.07,-0.08,0,1.22,0.05,-0.09,0,0.170,0.060,-0.060,0,4.500,1.500,-1.500,0,11.1220000,0.0230000,-0.0230000
Kepler-4 b,0,Published Confirmed,3.21365800,0.00003800,-0.00003800,0,0.044900,0.002500,-0.001300,0,23.83725,4.13179,-3.49613,0,4.125,0.829,-0.381,0,0.368,0.074,-0.034,0,23.83725,4.13179,-3.49613,0,0.07500,0.01300,-0.01100,0,Mass,1.88000,0.64000,-0.83000,0,,,,,,,,,1620,140,-60,0,,,,,1.48,0.33,-0.13,0,1.17,0.20,-0.10,0,0.170,0.060,-0.060,0,5.300,1.600,-2.500,0,11.1220000,0.0230000,-0.0230000
Kepler-40 b,0,Published Confirmed,6.87316970,0.00000960,-0.00000960,0,0.080400,0.003100,-0.003500,0,657.90810,104.88390,-104.88390,0,16.141,1.233,-1.233,0,1.440,0.110,-0.110,0,657.90810,104.88390,-104.88390,0,2.07000,0.33000,-0.33000,0,Mass,0.86000,0.27000,-0.21000,0,0.150000,,,1,,,,,,,,,,,,,2.48,0.17,-0.17,0,1.46,0.18,-0.18,0,0.100,0.150,-0.100,0,0.800,3.600,-1.500,0,13.5360000,0.0210000,-0.0210000
Kepler-40 b,0,Published Confirmed,6.87316970,0.00000960,-0.00000960,0,0.080200,0.004500,-0.004500,0,686.51280,139.84520,-139.84520,0,16.141,1.457,-1.457,0,1.440,0.130,-0.130,0,686.51280,139.84520,-139.84520,0,2.16000,0.44000,-0.44000,0,Mass,0.89000,0.23000,-0.23000,0,,,,,,,,,1744,51,-51,0,,,,,2.48,0.20,-0.20,0,1.46,0.25,-0.25,0,0.100,0.150,-0.100,0,0.800,3.700,-1.700,0,13.5360000,0.0210000,-0.0210000
Kepler-40 b,0,Published Confirmed,6.87349000,0.00064000,-0.00064000,0,0.079500,0.002700,-0.002700,0,673.79960,114.41880,-114.41880,0,14.235,1.906,-1.906,0,1.270,0.170,-0.170,0,673.79960,114.41880,-114.41880,0,2.12000,0.36000,-0.36000,0,Mass,1.30000,0.60000,-0.60000,0,,,,,,,,,1666,92,-92,0,,,,,2.24,0.25,-0.25,0,1.42,0.14,-0.14,0,0.100,0.150,-0.100,0,2.100,0.600,-0.700,0,13.5360000,0.0210000,-0.0210000
Kepler-40 b,1,Published Confirmed,6.87349000,0.00064000,-0.00064000,0,0.080000,0.003000,-0.003000,0,699.20000,127.10000,-127.10000,0,13.110,0.450,-0.450,0,1.170,0.040,-0.040,0,699.20000,127.10000,-127.10000,0,2.20000,0.40000,-0.40000,0,Mass,1.68000,0.53000,-0.43000,0,0.000000,,,0,,,,,1620,30,-30,0,0.0450,0.0110,-0.0370,0,2.13,0.06,-0.06,0,1.48,0.06,-0.06,0,0.100,0.150,-0.100,0,2.800,0.300,-0.300,0,13.5360000,0.0210000,-0.0210000
Kepler-406 b,1,Published Confirmed,2.42629000,,,0,,,,,6.35000,1.40000,-1.40000,0,1.430,0.030,-0.030,0,0.128,0.003,-0.003,0,6.35000,1.40000,-1.40000,0,0.02000,0.00400,-0.00400,0,Mass,11.82000,2.70000,-2.70000,0,,,,,,,,,,,,,0.1000,0.0600,-0.0600,0,1.07,0.02,-0.02,0,1.07,0.06,-0.06,0,0.180,0.070,-0.070,0,5.840,,,0,11.3400000,0.0210000,-0.0210000
